date,dma,orders,revenue,ad_spend
2025-08-03,Nashville,110,7077.66,838.14
2025-08-03,Austin,121,7719.16,953.07
2025-08-03,Las Vegas,124,7604.41,990.11
2025-08-03,Columbus,95,5854.5,692.97
2025-08-03,Milwaukee,91,5513.93,606.73
2025-08-04,New York,383,23523.44,3032.82
2025-08-04,Los Angeles,305,19465.78,2064.17
2025-08-04,Chicago,225,14229.18,1795.96
2025-08-04,Dallas-Fort Worth,200,12326.41,1555.86
2025-08-04,Houston,199,12053.28,1523.02
2025-08-04,Philadelphia,163,10351.59,1282.83
2025-08-04,Washington DC,174,10930.69,1245.37
2025-08-04,Atlanta,152,9286.97,1198.31
2025-08-04,Boston,154,9476.17,1196.3
2025-08-04,San Francisco,138,8150.61,1003.49
2025-08-04,Phoenix,154,9619.39,1136.24
2025-08-04,Seattle,142,8194.71,1053.23
2025-08-04,Minneapolis,122,7858.48,957.07
2025-08-04,Detroit,112,6863.75,813.17
2025-08-04,Denver,102,6234.73,753.72
2025-08-04,Miami,129,8162.54,1099.84
2025-08-04,Tampa,105,6670.52,827.65
2025-08-04,Orlando,98,5893.55,710.02
2025-08-04,Portland,102,6329.93,645.12
2025-08-04,San Diego,97,6089.27,724.72
2025-08-04,St Louis,82,5005.11,676.73
2025-08-04,Sacramento,90,5758.73,703.75
2025-08-04,Charlotte,81,5232.05,628.06
2025-08-04,Pittsburgh,87,5286.43,663.87
2025-08-04,Indianapolis,77,4695.35,575.34
2025-08-04,Nashville,84,5277.93,602.79
2025-08-04,Austin,87,5182.33,564.55
2025-08-04,Las Vegas,89,5392.57,658.77
2025-08-04,Columbus,67,4122.69,466.59
2025-08-04,Milwaukee,72,4562.21,552.02
2025-08-05,New York,361,22860.88,3004.89
2025-08-05,Los Angeles,349,21674.04,2722.14
2025-08-05,Chicago,238,15132.89,1815.6
2025-08-05,Dallas-Fort Worth,196,13034.15,1466.03
2025-08-05,Houston,194,11852.64,1604.73
2025-08-05,Philadelphia,178,11250.98,1382.55
2025-08-05,Washington DC,173,10701.26,1392.23
2025-08-05,Atlanta,160,9893.89,1212.63
2025-08-05,Boston,165,10393.83,1168.07
2025-08-05,San Francisco,145,9186.66,1023.66
2025-08-05,Phoenix,147,9125.42,1087.43
2025-08-05,Seattle,138,8730.82,950.32
2025-08-05,Minneapolis,114,7075.94,855.94
2025-08-05,Detroit,118,7481.75,828.46
2025-08-05,Denver,93,5632.52,733.14
2025-08-05,Miami,140,8344.02,1095.08
2025-08-05,Tampa,101,6175.32,668.29
2025-08-05,Orlando,99,6284.33,774.08
2025-08-05,Portland,93,5726.22,716.7
2025-08-05,San Diego,103,6184.66,774.91
2025-08-05,St Louis,91,5610.44,685.36
2025-08-05,Sacramento,83,5079.31,572.02
2025-08-05,Charlotte,86,5273.04,716.63
2025-08-05,Pittsburgh,85,5116.94,550.06
2025-08-05,Indianapolis,81,4787.99,730.02
2025-08-05,Nashville,84,5080.68,643.74
2025-08-05,Austin,90,5509.24,750.7
2025-08-05,Las Vegas,101,6452.97,701.34
2025-08-05,Columbus,75,4713.25,562.11
2025-08-05,Milwaukee,75,4674.0,512.84
2025-08-06,New York,393,25889.22,2805.89
2025-08-06,Los Angeles,321,21043.94,2442.82
2025-08-06,Chicago,238,15448.46,1804.02
2025-08-06,Dallas-Fort Worth,198,11430.33,1584.95
2025-08-06,Houston,175,11499.83,1368.78
2025-08-06,Philadelphia,158,10290.19,1183.69
2025-08-06,Washington DC,180,11582.71,1350.98
2025-08-06,Atlanta,149,9432.03,1151.04
2025-08-06,Boston,147,9077.18,1145.5
2025-08-06,San Francisco,148,9153.03,1147.58
2025-08-06,Phoenix,139,8096.06,1042.15
2025-08-06,Seattle,142,9096.88,1003.2
2025-08-06,Minneapolis,126,8648.65,951.63
2025-08-06,Detroit,107,6395.39,822.77
2025-08-06,Denver,104,6275.4,807.54
2025-08-06,Miami,136,8653.85,1078.14
2025-08-06,Tampa,98,5901.78,791.39
2025-08-06,Orlando,102,6376.09,699.76
2025-08-06,Portland,90,5848.99,610.48
2025-08-06,San Diego,103,6474.45,773.97
2025-08-06,St Louis,84,5226.36,663.04
2025-08-06,Sacramento,93,5792.15,658.88
2025-08-06,Charlotte,86,5515.81,638.09
2025-08-06,Pittsburgh,77,4566.54,558.84
2025-08-06,Indianapolis,78,4876.25,658.42
2025-08-06,Nashville,90,5531.95,713.81
2025-08-06,Austin,99,6214.13,742.46
2025-08-06,Las Vegas,96,5848.1,756.01
2025-08-06,Columbus,77,4810.46,656.18
2025-08-06,Milwaukee,65,4247.41,454.86
2025-08-07,New York,387,23019.75,2713.91
2025-08-07,Los Angeles,400,24532.82,2697.81
2025-08-07,Chicago,249,15783.69,1740.24
2025-08-07,Dallas-Fort Worth,232,14465.51,1706.13
2025-08-07,Houston,202,13002.69,1550.41
2025-08-07,Philadelphia,199,12196.21,1523.39
2025-08-07,Washington DC,178,10613.86,1530.14
2025-08-07,Atlanta,167,9855.39,1217.47
2025-08-07,Boston,180,11027.62,1399.93
2025-08-07,San Francisco,166,10464.46,1314.1
2025-08-07,Phoenix,157,9999.17,1104.67
2025-08-07,Seattle,141,9031.86,1105.69
2025-08-07,Minneapolis,131,8768.39,891.65
2025-08-07,Detroit,122,7634.71,857.56
2025-08-07,Denver,106,6448.07,828.95
2025-08-07,Miami,143,9012.81,1042.14
2025-08-07,Tampa,109,6961.81,794.78
2025-08-07,Orlando,114,7312.92,884.84
2025-08-07,Portland,103,6683.86,758.33
2025-08-07,San Diego,108,6178.23,746.2
2025-08-07,St Louis,92,5822.51,726.94
2025-08-07,Sacramento,87,5349.84,613.29
2025-08-07,Charlotte,91,5729.69,646.79
2025-08-07,Pittsburgh,89,5440.22,637.04
2025-08-07,Indianapolis,80,4871.5,665.94
2025-08-07,Nashville,99,6130.77,749.57
2025-08-07,Austin,99,5833.49,840.58
2025-08-07,Las Vegas,110,6710.61,769.52
2025-08-07,Columbus,86,5394.23,642.75
2025-08-07,Milwaukee,80,4733.55,639.89
2025-08-08,New York,418,24806.47,2802.42
2025-08-08,Los Angeles,399,24788.22,3051.49
2025-08-08,Chicago,279,18890.41,1827.2
2025-08-08,Dallas-Fort Worth,240,15931.75,1750.37
2025-08-08,Houston,202,12422.36,1380.71
2025-08-08,Philadelphia,189,11701.15,1393.53
2025-08-08,Washington DC,196,12187.09,1470.51
2025-08-08,Atlanta,192,11455.9,1557.19
2025-08-08,Boston,179,10806.4,1233.09
2025-08-08,San Francisco,187,11559.71,1380.29
2025-08-08,Phoenix,155,10116.49,1111.94
2025-08-08,Seattle,156,9268.6,1229.73
2025-08-08,Minneapolis,144,9126.06,1118.62
2025-08-08,Detroit,126,7162.69,1044.53
2025-08-08,Denver,131,8063.93,1022.73
2025-08-08,Miami,152,9891.68,1121.86
2025-08-08,Tampa,122,8089.1,983.95
2025-08-08,Orlando,109,7023.68,824.95
2025-08-08,Portland,111,7050.09,788.44
2025-08-08,San Diego,117,7423.31,839.81
2025-08-08,St Louis,101,6363.52,717.83
2025-08-08,Sacramento,97,6159.63,669.62
2025-08-08,Charlotte,94,5711.32,639.24
2025-08-08,Pittsburgh,89,5689.41,680.91
2025-08-08,Indianapolis,88,5367.6,689.28
2025-08-08,Nashville,102,6553.9,817.44
2025-08-08,Austin,116,7155.33,819.28
2025-08-08,Las Vegas,104,6464.3,798.53
2025-08-08,Columbus,87,5635.63,654.65
2025-08-08,Milwaukee,93,5843.05,726.51
2025-08-09,New York,479,29366.45,3721.09
2025-08-09,Los Angeles,406,24831.64,2906.04
2025-08-09,Chicago,280,17954.05,2077.36
2025-08-09,Dallas-Fort Worth,208,12859.11,1372.8
2025-08-09,Houston,189,11027.0,1500.58
2025-08-09,Philadelphia,197,12340.84,1610.93
2025-08-09,Washington DC,195,12404.05,1561.62
2025-08-09,Atlanta,186,11344.61,1294.78
2025-08-09,Boston,183,11572.93,1499.82
2025-08-09,San Francisco,166,10327.93,1133.26
2025-08-09,Phoenix,164,10236.37,1137.25
2025-08-09,Seattle,177,10807.29,1284.32
2025-08-09,Minneapolis,146,8766.59,1099.57
2025-08-09,Detroit,138,8401.64,1077.31
2025-08-09,Denver,130,8155.34,952.0
2025-08-09,Miami,162,9859.4,1083.7
2025-08-09,Tampa,121,7581.75,885.59
2025-08-09,Orlando,115,7051.27,957.31
2025-08-09,Portland,110,6815.1,875.66
2025-08-09,San Diego,129,7899.73,969.44
2025-08-09,St Louis,100,6251.44,816.77
2025-08-09,Sacramento,100,6432.41,805.57
2025-08-09,Charlotte,97,5653.64,741.03
2025-08-09,Pittsburgh,89,5831.63,667.82
2025-08-09,Indianapolis,92,5597.67,698.29
2025-08-09,Nashville,114,6949.95,891.35
2025-08-09,Austin,108,7034.08,725.31
2025-08-09,Las Vegas,105,6887.8,764.62
2025-08-09,Columbus,90,5507.64,638.66
2025-08-09,Milwaukee,82,5307.6,610.81
2025-08-10,New York,487,30410.33,3750.77
2025-08-10,Los Angeles,422,28070.44,2957.0
2025-08-10,Chicago,279,16068.72,1975.21
2025-08-10,Dallas-Fort Worth,218,13936.94,1637.34
2025-08-10,Houston,214,13559.56,1593.47
2025-08-10,Philadelphia,217,13412.11,1362.69
2025-08-10,Washington DC,211,12884.62,1521.54
2025-08-10,Atlanta,188,11357.4,1603.08
2025-08-10,Boston,183,11308.39,1212.14
2025-08-10,San Francisco,183,11271.1,1332.15
2025-08-10,Phoenix,165,10416.77,1248.77
2025-08-10,Seattle,170,10766.11,1183.08
2025-08-10,Minneapolis,151,9075.12,1137.47
2025-08-10,Detroit,137,8397.41,1064.95
2025-08-10,Denver,131,8546.19,1040.62
2025-08-10,Miami,173,10105.25,1213.15
2025-08-10,Tampa,128,7949.11,1144.7
2025-08-10,Orlando,124,7602.58,934.17
2025-08-10,Portland,114,7275.2,852.24
2025-08-10,San Diego,123,7638.68,968.87
2025-08-10,St Louis,102,6365.63,689.54
2025-08-10,Sacramento,96,6074.62,781.08
2025-08-10,Charlotte,97,5858.26,707.6
2025-08-10,Pittsburgh,98,5671.59,644.69
2025-08-10,Indianapolis,94,5699.13,654.52
2025-08-10,Nashville,110,6711.29,963.74
2025-08-10,Austin,116,7017.18,884.13
2025-08-10,Las Vegas,118,6944.67,874.11
2025-08-10,Columbus,98,5705.25,742.23
2025-08-10,Milwaukee,83,4896.87,600.65
2025-08-11,New York,442,27166.85,3740.16
2025-08-11,Los Angeles,357,22162.24,2753.57
2025-08-11,Chicago,239,14991.02,1814.37
2025-08-11,Dallas-Fort Worth,198,11397.34,1538.42
2025-08-11,Houston,166,10329.52,1194.52
2025-08-11,Philadelphia,172,10734.31,1314.28
2025-08-11,Washington DC,176,10135.52,1365.81
2025-08-11,Atlanta,153,9856.48,1112.16
2025-08-11,Boston,150,9502.02,1138.89
2025-08-11,San Francisco,155,9965.17,1117.02
2025-08-11,Phoenix,153,9373.11,1123.48
2025-08-11,Seattle,143,8637.29,1077.0
2025-08-11,Minneapolis,126,7686.0,948.88
2025-08-11,Detroit,115,6975.62,891.27
2025-08-11,Denver,116,7641.87,929.47
2025-08-11,Miami,135,8283.02,1018.81
2025-08-11,Tampa,117,7286.49,805.49
2025-08-11,Orlando,98,5886.58,682.05
2025-08-11,Portland,92,5685.73,567.18
2025-08-11,San Diego,96,5939.92,736.68
2025-08-11,St Louis,75,4309.98,542.22
2025-08-11,Sacramento,85,4986.67,652.99
2025-08-11,Charlotte,77,4838.37,590.6
2025-08-11,Pittsburgh,85,5090.54,652.27
2025-08-11,Indianapolis,81,5081.16,592.65
2025-08-11,Nashville,83,5002.28,620.57
2025-08-11,Austin,95,5677.28,759.29
2025-08-11,Las Vegas,97,5832.5,756.45
2025-08-11,Columbus,77,4656.82,575.82
2025-08-11,Milwaukee,73,4588.64,553.96
2025-08-12,New York,400,23190.81,2834.36
2025-08-12,Los Angeles,357,22278.29,2817.05
2025-08-12,Chicago,231,14863.11,1900.59
2025-08-12,Dallas-Fort Worth,205,12642.25,1487.27
2025-08-12,Houston,174,11052.11,1480.21
2025-08-12,Philadelphia,160,10017.3,1308.98
2025-08-12,Washington DC,163,9710.05,1192.34
2025-08-12,Atlanta,170,11335.48,1292.87
2025-08-12,Boston,150,8881.73,1120.47
2025-08-12,San Francisco,148,8903.61,1166.97
2025-08-12,Phoenix,132,8110.0,963.33
2025-08-12,Seattle,135,8689.58,1024.78
2025-08-12,Minneapolis,109,6791.86,743.76
2025-08-12,Detroit,114,7283.41,834.8
2025-08-12,Denver,99,6016.97,738.71
2025-08-12,Miami,127,8162.56,994.45
2025-08-12,Tampa,96,5855.48,707.46
2025-08-12,Orlando,99,6012.82,678.69
2025-08-12,Portland,95,5966.81,713.96
2025-08-12,San Diego,99,5811.41,708.52
2025-08-12,St Louis,76,4603.53,556.47
2025-08-12,Sacramento,85,5111.87,566.57
2025-08-12,Charlotte,85,5130.83,662.79
2025-08-12,Pittsburgh,83,5237.63,635.78
2025-08-12,Indianapolis,69,4352.43,526.72
2025-08-12,Nashville,91,5616.23,703.09
2025-08-12,Austin,97,5782.12,733.38
2025-08-12,Las Vegas,85,5452.2,551.12
2025-08-12,Columbus,75,4697.49,555.93
2025-08-12,Milwaukee,71,4187.91,511.27
2025-08-13,New York,351,20857.43,2459.15
2025-08-13,Los Angeles,309,19481.49,2426.05
2025-08-13,Chicago,243,15058.22,1940.04
2025-08-13,Dallas-Fort Worth,193,12070.93,1380.86
2025-08-13,Houston,178,10599.41,1321.33
2025-08-13,Philadelphia,151,9581.43,1021.59
2025-08-13,Washington DC,162,10365.92,1180.79
2025-08-13,Atlanta,162,9792.0,1272.44
2025-08-13,Boston,152,9429.06,1249.83
2025-08-13,San Francisco,153,9875.73,1104.67
2025-08-13,Phoenix,149,9602.26,1057.25
2025-08-13,Seattle,131,7793.8,915.3
2025-08-13,Minneapolis,117,7260.99,817.16
2025-08-13,Detroit,102,6534.29,764.84
2025-08-13,Denver,106,6497.59,837.77
2025-08-13,Miami,129,8128.68,896.98
2025-08-13,Tampa,104,6300.89,743.57
2025-08-13,Orlando,100,5879.97,760.86
2025-08-13,Portland,93,5983.99,588.47
2025-08-13,San Diego,90,5562.45,707.82
2025-08-13,St Louis,82,5162.1,573.65
2025-08-13,Sacramento,87,5166.61,627.48
2025-08-13,Charlotte,81,4967.89,663.29
2025-08-13,Pittsburgh,77,4862.87,572.19
2025-08-13,Indianapolis,81,4792.12,575.93
2025-08-13,Nashville,94,5881.66,754.29
2025-08-13,Austin,94,5890.07,777.9
2025-08-13,Las Vegas,87,5407.5,604.8
2025-08-13,Columbus,73,4452.18,471.47
2025-08-13,Milwaukee,80,4956.87,645.77
2025-08-14,New York,384,24690.35,2869.21
2025-08-14,Los Angeles,417,26157.12,3215.0
2025-08-14,Chicago,256,16344.42,1964.98
2025-08-14,Dallas-Fort Worth,207,12090.0,1470.04
2025-08-14,Houston,207,13111.04,1444.85
2025-08-14,Philadelphia,176,11231.99,1347.5
2025-08-14,Washington DC,180,11010.62,1509.63
2025-08-14,Atlanta,174,11068.41,1382.28
2025-08-14,Boston,163,10397.92,1301.84
2025-08-14,San Francisco,151,9249.33,989.57
2025-08-14,Phoenix,162,9640.57,1312.01
2025-08-14,Seattle,152,9760.31,1280.37
2025-08-14,Minneapolis,134,7821.44,939.93
2025-08-14,Detroit,122,7297.27,1041.92
2025-08-14,Denver,121,7412.81,985.56
2025-08-14,Miami,148,9093.23,1198.81
2025-08-14,Tampa,109,6603.94,868.39
2025-08-14,Orlando,113,7212.85,811.61
2025-08-14,Portland,105,6603.9,865.59
2025-08-14,San Diego,105,6395.1,843.18
2025-08-14,St Louis,97,5876.79,748.55
2025-08-14,Sacramento,99,5943.14,711.96
2025-08-14,Charlotte,91,5882.8,647.71
2025-08-14,Pittsburgh,86,5530.17,644.81
2025-08-14,Indianapolis,80,4802.43,606.01
2025-08-14,Nashville,98,6204.21,703.38
2025-08-14,Austin,97,6057.87,659.71
2025-08-14,Las Vegas,94,5675.95,739.08
2025-08-14,Columbus,83,5359.88,596.17
2025-08-14,Milwaukee,83,5150.65,621.22
2025-08-15,New York,427,26459.77,3360.67
2025-08-15,Los Angeles,392,24626.01,2983.98
2025-08-15,Chicago,273,16349.72,2323.21
2025-08-15,Dallas-Fort Worth,217,14163.73,1698.87
2025-08-15,Houston,222,14055.66,1643.02
2025-08-15,Philadelphia,184,11108.87,1402.75
2025-08-15,Washington DC,192,11634.32,1471.2
2025-08-15,Atlanta,174,11100.56,1316.54
2025-08-15,Boston,170,10687.01,1217.78
2025-08-15,San Francisco,163,9512.19,1378.22
2025-08-15,Phoenix,173,10869.15,1297.9
2025-08-15,Seattle,148,8920.59,1204.64
2025-08-15,Minneapolis,135,8509.02,1089.16
2025-08-15,Detroit,141,8635.23,1045.73
2025-08-15,Denver,120,7144.52,928.4
2025-08-15,Miami,156,9896.17,1097.38
2025-08-15,Tampa,121,7528.94,860.94
2025-08-15,Orlando,101,6290.43,708.44
2025-08-15,Portland,105,6471.52,706.78
2025-08-15,San Diego,107,6568.65,695.39
2025-08-15,St Louis,94,5586.38,739.14
2025-08-15,Sacramento,95,6119.86,699.85
2025-08-15,Charlotte,97,6048.85,756.22
2025-08-15,Pittsburgh,93,5800.02,764.39
2025-08-15,Indianapolis,87,5459.94,697.02
2025-08-15,Nashville,103,6297.77,782.89
2025-08-15,Austin,108,6462.89,824.32
2025-08-15,Las Vegas,110,6913.34,752.73
2025-08-15,Columbus,82,5049.99,608.24
2025-08-15,Milwaukee,85,5341.19,641.7
2025-08-16,New York,480,28385.16,3379.88
2025-08-16,Los Angeles,477,29926.96,3660.26
2025-08-16,Chicago,318,20895.61,2165.74
2025-08-16,Dallas-Fort Worth,253,16328.9,1903.29
2025-08-16,Houston,243,14622.8,1796.46
2025-08-16,Philadelphia,215,13100.43,1805.58
2025-08-16,Washington DC,217,13355.23,1599.11
2025-08-16,Atlanta,209,13094.67,1660.88
2025-08-16,Boston,195,12919.09,1567.4
2025-08-16,San Francisco,186,11367.42,1476.75
2025-08-16,Phoenix,185,11365.93,1353.68
2025-08-16,Seattle,178,10725.64,1264.77
2025-08-16,Minneapolis,156,9619.47,1139.53
2025-08-16,Detroit,150,9610.56,1092.93
2025-08-16,Denver,144,9002.02,1017.61
2025-08-16,Miami,171,9994.61,1157.72
2025-08-16,Tampa,128,8068.21,951.52
2025-08-16,Orlando,140,7952.33,944.55
2025-08-16,Portland,112,6965.69,898.18
2025-08-16,San Diego,137,8360.96,1019.47
2025-08-16,St Louis,108,6590.02,830.17
2025-08-16,Sacramento,108,6923.17,812.37
2025-08-16,Charlotte,109,6498.06,802.24
2025-08-16,Pittsburgh,101,6115.8,717.27
2025-08-16,Indianapolis,103,6545.6,812.07
2025-08-16,Nashville,109,6760.05,815.39
2025-08-16,Austin,119,8246.59,927.68
2025-08-16,Las Vegas,118,7246.03,897.92
2025-08-16,Columbus,98,6488.04,689.49
2025-08-16,Milwaukee,87,5388.78,564.27
2025-08-17,New York,483,30815.02,3645.64
2025-08-17,Los Angeles,418,25226.49,2557.07
2025-08-17,Chicago,264,15704.23,2037.61
2025-08-17,Dallas-Fort Worth,236,14481.89,1859.97
2025-08-17,Houston,231,14581.03,1552.75
2025-08-17,Philadelphia,228,13458.43,1776.91
2025-08-17,Washington DC,200,12769.27,1491.0
2025-08-17,Atlanta,194,12237.49,1456.58
2025-08-17,Boston,204,12675.52,1495.68
2025-08-17,San Francisco,190,10935.57,1380.6
2025-08-17,Phoenix,173,10430.73,1283.46
2025-08-17,Seattle,168,10388.63,1338.77
2025-08-17,Minneapolis,153,9369.14,1274.43
2025-08-17,Detroit,144,8994.74,1017.73
2025-08-17,Denver,127,8237.93,921.2
2025-08-17,Miami,165,10483.0,1232.89
2025-08-17,Tampa,122,7874.92,921.86
2025-08-17,Orlando,116,7378.54,943.13
2025-08-17,Portland,119,7632.94,855.41
2025-08-17,San Diego,119,7472.66,934.93
2025-08-17,St Louis,111,6635.34,870.28
2025-08-17,Sacramento,107,6746.38,816.08
2025-08-17,Charlotte,99,6190.47,836.13
2025-08-17,Pittsburgh,99,6335.51,655.92
2025-08-17,Indianapolis,89,5672.35,641.76
2025-08-17,Nashville,104,6440.42,751.51
2025-08-17,Austin,122,7907.91,937.54
2025-08-17,Las Vegas,117,7297.79,836.62
2025-08-17,Columbus,99,6192.98,791.3
2025-08-17,Milwaukee,86,5347.62,628.75
2025-08-18,New York,411,26667.35,3294.89
2025-08-18,Los Angeles,321,19928.78,2578.01
2025-08-18,Chicago,203,12578.71,1526.95
2025-08-18,Dallas-Fort Worth,198,12940.5,1373.37
2025-08-18,Houston,178,10509.75,1180.14
2025-08-18,Philadelphia,167,10836.7,1134.04
2025-08-18,Washington DC,167,10495.91,1243.18
2025-08-18,Atlanta,165,10836.67,1258.26
2025-08-18,Boston,152,9264.59,1143.42
2025-08-18,San Francisco,159,9652.62,1206.01
2025-08-18,Phoenix,131,8149.79,964.29
2025-08-18,Seattle,122,7047.05,965.94
2025-08-18,Minneapolis,120,7304.87,854.16
2025-08-18,Detroit,114,7187.44,873.18
2025-08-18,Denver,100,6496.05,715.66
2025-08-18,Miami,128,7736.39,843.93
2025-08-18,Tampa,95,5958.81,703.21
2025-08-18,Orlando,103,6437.1,786.57
2025-08-18,Portland,90,5493.15,656.55
2025-08-18,San Diego,87,5402.01,612.6
2025-08-18,St Louis,84,5181.75,674.99
2025-08-18,Sacramento,83,5149.07,634.55
2025-08-18,Charlotte,69,4313.51,486.77
2025-08-18,Pittsburgh,79,5012.31,519.01
2025-08-18,Indianapolis,76,4931.45,553.38
2025-08-18,Nashville,82,5351.02,648.41
2025-08-18,Austin,90,5769.8,606.34
2025-08-18,Las Vegas,90,5320.17,642.02
2025-08-18,Columbus,77,4714.86,687.78
2025-08-18,Milwaukee,69,4175.07,540.06
2025-08-19,New York,412,25373.78,3133.14
2025-08-19,Los Angeles,326,20404.16,2420.37
2025-08-19,Chicago,232,14708.2,1503.81
2025-08-19,Dallas-Fort Worth,187,11335.67,1443.55
2025-08-19,Houston,183,11256.38,1347.97
2025-08-19,Philadelphia,150,9551.65,1266.09
2025-08-19,Washington DC,163,9813.39,1204.53
2025-08-19,Atlanta,142,8890.79,1160.07
2025-08-19,Boston,166,10285.91,1171.54
2025-08-19,San Francisco,150,9128.09,1174.89
2025-08-19,Phoenix,142,8741.14,1086.17
2025-08-19,Seattle,142,8294.11,1121.13
2025-08-19,Minneapolis,120,7252.4,853.47
2025-08-19,Detroit,103,6476.77,777.16
2025-08-19,Denver,102,5924.21,737.64
2025-08-19,Miami,123,7055.13,976.5
2025-08-19,Tampa,104,6529.34,813.75
2025-08-19,Orlando,91,5668.21,584.36
2025-08-19,Portland,86,5196.45,602.78
2025-08-19,San Diego,106,6714.27,768.16
2025-08-19,St Louis,90,5718.79,736.75
2025-08-19,Sacramento,83,5394.28,634.12
2025-08-19,Charlotte,74,4566.16,624.39
2025-08-19,Pittsburgh,79,4883.99,615.88
2025-08-19,Indianapolis,68,4269.23,470.62
2025-08-19,Nashville,90,5715.86,649.58
2025-08-19,Austin,84,5242.0,635.62
2025-08-19,Las Vegas,95,6110.86,732.14
2025-08-19,Columbus,73,4564.3,554.04
2025-08-19,Milwaukee,75,4813.96,630.92
2025-08-20,New York,398,25398.98,3223.11
2025-08-20,Los Angeles,390,24022.18,3058.71
2025-08-20,Chicago,253,16391.57,1679.72
2025-08-20,Dallas-Fort Worth,185,11727.05,1305.17
2025-08-20,Houston,187,11520.37,1421.27
2025-08-20,Philadelphia,174,10974.6,1204.15
2025-08-20,Washington DC,186,11137.41,1339.25
2025-08-20,Atlanta,172,10613.44,1235.88
