date,dma,orders,revenue,ad_spend
2025-11-05,Dallas-Fort Worth,198,8151.93,1200.71
2025-11-05,Houston,179,7332.53,1123.78
2025-11-05,Philadelphia,139,5764.79,961.19
2025-11-05,Washington DC,70,2946.91,361.49
2025-11-05,Atlanta,127,5145.15,956.03
2025-11-05,Boston,112,4671.78,630.44
2025-11-05,San Francisco,150,6139.3,841.05
2025-11-05,Phoenix,172,7506.07,1059.76
2025-11-05,Seattle,179,7280.05,986.73
2025-11-05,Minneapolis,79,3517.6,444.67
2025-11-05,Detroit,119,4840.71,584.43
2025-11-05,Denver,73,3110.02,490.22
2025-11-05,Miami,142,6073.26,910.28
2025-11-05,Tampa,31,1319.1,186.72
2025-11-05,Orlando,76,3085.72,496.12
2025-11-05,Portland,98,4520.31,576.55
2025-11-05,San Diego,64,2941.38,371.7
2025-11-06,New York,179,7675.92,1139.05
2025-11-06,Los Angeles,312,13250.18,1973.86
2025-11-06,Chicago,198,8529.88,1328.0
2025-11-06,Dallas-Fort Worth,179,7588.97,1016.3
2025-11-06,Houston,166,6770.81,981.29
2025-11-06,Philadelphia,102,4740.87,552.56
2025-11-06,Washington DC,145,6295.93,946.23
2025-11-06,Atlanta,116,4892.44,682.3
2025-11-06,Boston,28,1131.06,190.92
2025-11-06,San Francisco,84,3551.82,636.93
2025-11-06,Phoenix,76,3111.46,444.51
2025-11-06,Seattle,45,1807.95,231.43
2025-11-06,Minneapolis,99,4106.63,467.33
2025-11-06,Detroit,100,4404.14,578.3
2025-11-06,Denver,100,4323.35,545.14
2025-11-06,Miami,102,4323.56,560.89
2025-11-06,Tampa,55,2357.11,406.12
2025-11-06,Orlando,72,3055.8,386.45
2025-11-06,Portland,63,2619.23,363.76
2025-11-06,San Diego,58,2430.07,328.41
2025-11-07,New York,544,21978.25,3145.32
2025-11-07,Los Angeles,363,15690.48,2011.71
2025-11-07,Chicago,198,8559.91,993.37
2025-11-07,Dallas-Fort Worth,279,11894.62,1623.09
2025-11-07,Houston,172,6836.29,1218.02
2025-11-07,Philadelphia,163,6697.07,1149.84
2025-11-07,Washington DC,195,8110.38,1221.04
2025-11-07,Atlanta,144,5938.47,844.91
2025-11-07,Boston,158,6999.28,1135.47
2025-11-07,San Francisco,77,3609.52,509.33
2025-11-07,Phoenix,137,5630.28,668.44
2025-11-07,Seattle,163,6471.32,1041.75
2025-11-07,Minneapolis,103,3974.36,643.86
2025-11-07,Detroit,118,4724.11,768.85
2025-11-07,Denver,144,6196.37,901.27
2025-11-07,Miami,105,4180.82,604.42
2025-11-07,Tampa,102,4286.52,599.83
2025-11-07,Orlando,145,6263.91,785.06
2025-11-07,Portland,67,2569.38,361.42
2025-11-07,San Diego,104,4305.7,580.77
2025-11-08,New York,447,19122.63,2678.45
2025-11-08,Los Angeles,350,13730.82,1712.5
2025-11-08,Chicago,201,8109.1,1107.24
2025-11-08,Dallas-Fort Worth,194,7954.87,1012.14
2025-11-08,Houston,185,7900.54,1055.33
2025-11-08,Philadelphia,205,8745.8,1277.9
2025-11-08,Washington DC,157,6730.32,1006.29
2025-11-08,Atlanta,101,4468.58,575.02
2025-11-08,Boston,178,6613.89,1021.63
2025-11-08,San Francisco,100,4168.84,610.89
2025-11-08,Phoenix,156,6558.78,818.76
2025-11-08,Seattle,174,6816.44,1008.89
2025-11-08,Minneapolis,101,4114.2,520.97
2025-11-08,Detroit,138,6012.22,833.93
2025-11-08,Denver,108,4318.28,640.87
2025-11-08,Miami,108,4555.6,673.51
2025-11-08,Tampa,102,4369.47,647.72
2025-11-08,Orlando,117,5399.2,601.78
2025-11-08,Portland,71,2800.62,417.57
2025-11-08,San Diego,67,2739.37,435.69
2025-11-09,New York,529,23166.31,3495.53
2025-11-09,Los Angeles,311,12828.15,2030.0
2025-11-09,Chicago,277,10519.26,1431.22
2025-11-09,Dallas-Fort Worth,160,6431.05,1086.47
2025-11-09,Houston,254,10843.99,1575.92
2025-11-09,Philadelphia,242,10392.02,1533.17
2025-11-09,Washington DC,180,7701.49,1225.7
2025-11-09,Atlanta,185,7803.16,1066.36
2025-11-09,Boston,164,6315.37,1029.34
2025-11-09,San Francisco,153,6529.07,811.81
2025-11-09,Phoenix,157,6654.36,941.34
2025-11-09,Seattle,147,5917.89,753.55
2025-11-09,Minneapolis,129,4821.55,820.06
2025-11-09,Detroit,158,6759.04,1028.93
2025-11-09,Denver,145,6407.96,1068.1
2025-11-09,Miami,108,4458.61,679.32
2025-11-09,Tampa,71,2981.04,428.84
2025-11-09,Orlando,125,5530.15,807.47
2025-11-09,Portland,106,4465.66,654.58
2025-11-09,San Diego,112,4941.96,623.68
2025-11-10,New York,281,11958.7,1880.63
2025-11-10,Los Angeles,233,9334.87,1270.64
2025-11-10,Chicago,143,6189.04,843.78
2025-11-10,Dallas-Fort Worth,119,5191.12,725.42
2025-11-10,Houston,161,7503.46,1147.73
2025-11-10,Philadelphia,138,5894.21,920.21
2025-11-10,Washington DC,164,6764.65,863.46
2025-11-10,Atlanta,145,6158.54,923.09
2025-11-10,Boston,129,5228.8,734.52
2025-11-10,San Francisco,140,5832.5,774.35
2025-11-10,Phoenix,95,4069.33,540.92
2025-11-10,Seattle,146,6381.07,745.46
2025-11-10,Minneapolis,91,4121.82,725.98
2025-11-10,Detroit,70,2943.63,363.03
2025-11-10,Denver,91,3913.51,561.46
2025-11-10,Miami,66,2880.28,468.4
2025-11-10,Tampa,105,4489.88,626.8
2025-11-10,Orlando,90,3753.34,403.43
2025-11-10,Portland,35,1570.56,237.94
2025-11-10,San Diego,67,2701.69,389.93
2025-11-11,New York,228,10412.46,1282.42
2025-11-11,Los Angeles,161,6307.62,985.87
2025-11-11,Chicago,102,4423.32,593.11
2025-11-11,Dallas-Fort Worth,191,8259.18,1200.67
2025-11-11,Houston,63,2649.19,389.48
2025-11-11,Philadelphia,120,5129.56,728.82
2025-11-11,Washington DC,65,2401.47,346.47
2025-11-11,Atlanta,134,5853.21,895.85
2025-11-11,Boston,107,4545.01,643.11
2025-11-11,San Francisco,42,1779.71,235.68
2025-11-11,Phoenix,72,2874.57,429.1
2025-11-11,Seattle,110,4804.74,595.93
2025-11-11,Minneapolis,79,3305.66,378.67
2025-11-11,Detroit,91,3698.36,577.69
2025-11-11,Denver,51,2225.32,344.2
2025-11-11,Miami,88,3796.37,493.49
2025-11-11,Tampa,59,2339.36,391.27
2025-11-11,Orlando,86,3525.34,517.96
2025-11-11,Portland,46,1805.55,261.79
2025-11-11,San Diego,37,1403.22,228.57
2025-11-12,New York,265,9650.91,1604.1
2025-11-12,Los Angeles,186,7567.74,1213.15
2025-11-12,Chicago,153,6522.11,922.91
2025-11-12,Dallas-Fort Worth,153,6171.67,916.93
2025-11-12,Houston,117,5088.18,661.53
2025-11-12,Philadelphia,144,6207.78,813.8
2025-11-12,Washington DC,138,5680.31,775.01
2025-11-12,Atlanta,83,3298.71,513.5
2025-11-12,Boston,99,4094.18,644.73
2025-11-12,San Francisco,127,5363.27,614.53
2025-11-12,Phoenix,110,4167.52,601.09
2025-11-12,Seattle,88,3979.61,396.96
2025-11-12,Minneapolis,43,1741.4,275.83
2025-11-12,Detroit,39,1572.48,262.38
2025-11-12,Denver,93,3787.27,614.57
2025-11-12,Miami,90,3608.6,501.47
2025-11-12,Tampa,58,2304.61,363.97
2025-11-12,Orlando,87,3390.87,556.78
2025-11-12,Portland,43,1799.45,265.83
2025-11-12,San Diego,85,3565.71,522.69
2025-11-13,New York,487,21531.07,3141.29
2025-11-13,Los Angeles,349,15859.41,2248.39
2025-11-13,Chicago,180,7600.14,1124.37
2025-11-13,Dallas-Fort Worth,123,5016.73,864.25
2025-11-13,Houston,125,5383.84,773.48
2025-11-13,Philadelphia,190,7669.91,1051.44
2025-11-13,Washington DC,153,6223.93,1060.13
2025-11-13,Atlanta,151,6612.51,815.75
2025-11-13,Boston,158,7462.05,942.79
2025-11-13,San Francisco,101,4483.51,577.25
2025-11-13,Phoenix,92,3646.14,486.76
2025-11-13,Seattle,137,5509.47,750.57
2025-11-13,Minneapolis,97,4160.75,633.81
2025-11-13,Detroit,128,5286.71,846.05
2025-11-13,Denver,81,3692.99,516.14
2025-11-13,Miami,124,4794.43,816.47
2025-11-13,Tampa,85,3460.87,468.13
2025-11-13,Orlando,77,3313.81,481.74
2025-11-13,Portland,85,3904.37,446.31
2025-11-13,San Diego,93,3646.58,589.45
2025-11-14,New York,371,15976.31,2356.13
2025-11-14,Los Angeles,349,13643.63,2277.74
2025-11-14,Chicago,297,13174.87,1735.63
2025-11-14,Dallas-Fort Worth,259,11012.46,1736.19
2025-11-14,Houston,194,8735.79,978.67
2025-11-14,Philadelphia,130,5603.13,761.36
2025-11-14,Washington DC,140,6322.13,792.87
2025-11-14,Atlanta,156,6675.35,914.82
2025-11-14,Boston,68,2590.18,397.45
2025-11-14,San Francisco,201,8138.02,1203.15
2025-11-14,Phoenix,189,7953.17,1191.75
2025-11-14,Seattle,132,5311.8,724.06
2025-11-14,Minneapolis,95,3988.5,528.19
2025-11-14,Detroit,90,3829.15,604.78
2025-11-14,Denver,151,6116.43,931.76
2025-11-14,Miami,92,3744.42,457.04
2025-11-14,Tampa,132,5425.91,868.01
2025-11-14,Orlando,69,2558.22,484.72
2025-11-14,Portland,54,2150.77,362.97
2025-11-14,San Diego,89,3703.24,605.29
2025-11-15,New York,436,17179.75,2989.39
2025-11-15,Los Angeles,287,12161.7,1598.29
2025-11-15,Chicago,182,7537.06,1192.18
2025-11-15,Dallas-Fort Worth,176,7463.89,1006.19
2025-11-15,Houston,224,8718.86,1118.67
2025-11-15,Philadelphia,212,7941.8,1490.9
2025-11-15,Washington DC,156,6694.4,966.25
2025-11-15,Atlanta,130,5601.37,938.92
2025-11-15,Boston,183,7412.25,1234.14
2025-11-15,San Francisco,104,4320.31,633.1
2025-11-15,Phoenix,169,6606.41,1120.54
2025-11-15,Seattle,117,4511.42,772.03
2025-11-15,Minneapolis,101,3817.06,654.28
2025-11-15,Detroit,67,2760.83,356.72
2025-11-15,Denver,84,3720.09,536.0
2025-11-15,Miami,83,3446.71,501.39
2025-11-15,Tampa,128,5499.81,675.07
2025-11-15,Orlando,67,2907.41,432.7
2025-11-15,Portland,76,3092.07,479.24
2025-11-15,San Diego,96,3501.78,560.37
2025-11-16,New York,286,12534.93,1501.87
2025-11-16,Los Angeles,370,14882.7,1861.45
2025-11-16,Chicago,251,10488.1,1735.17
2025-11-16,Dallas-Fort Worth,235,9086.19,1456.25
2025-11-16,Houston,226,9894.75,1608.27
2025-11-16,Philadelphia,245,9926.47,1527.08
2025-11-16,Washington DC,252,11260.4,1410.63
2025-11-16,Atlanta,115,4454.16,735.27
2025-11-16,Boston,155,6450.34,876.09
2025-11-16,San Francisco,126,5455.15,753.92
2025-11-16,Phoenix,158,6092.75,1117.68
2025-11-16,Seattle,171,7566.46,814.28
2025-11-16,Minneapolis,141,5497.52,882.31
2025-11-16,Detroit,140,6195.06,901.0
2025-11-16,Denver,152,6436.74,838.36
2025-11-16,Miami,119,5002.84,773.89
2025-11-16,Tampa,85,3715.53,508.75
2025-11-16,Orlando,92,3683.56,525.98
2025-11-16,Portland,100,4159.12,645.27
2025-11-16,San Diego,67,2607.2,360.32
2025-11-17,New York,296,12455.27,1881.11
2025-11-17,Los Angeles,315,12876.79,1620.25
2025-11-17,Chicago,165,6400.34,983.36
2025-11-17,Dallas-Fort Worth,123,5240.25,752.47
2025-11-17,Houston,130,5633.28,1001.27
2025-11-17,Philadelphia,70,3296.73,379.14
2025-11-17,Washington DC,84,3358.43,540.99
2025-11-17,Atlanta,132,5372.13,746.08
2025-11-17,Boston,96,4151.25,648.28
2025-11-17,San Francisco,107,4341.35,617.85
2025-11-17,Phoenix,44,1842.98,274.11
2025-11-17,Seattle,95,3889.31,633.91
2025-11-17,Minneapolis,99,4238.59,623.88
2025-11-17,Detroit,90,4028.27,466.04
2025-11-17,Denver,84,3125.25,482.81
2025-11-17,Miami,153,6013.25,816.73
2025-11-17,Tampa,80,3505.03,512.65
2025-11-17,Orlando,66,3007.28,393.7
2025-11-17,Portland,93,4217.2,503.15
2025-11-17,San Diego,46,1983.76,281.14
2025-11-18,New York,309,12912.82,2143.49
2025-11-18,Los Angeles,41,1831.42,252.37
2025-11-18,Chicago,165,6592.2,1112.0
2025-11-18,Dallas-Fort Worth,97,4096.05,648.2
2025-11-18,Houston,73,3114.46,451.61
2025-11-18,Philadelphia,141,5784.28,895.54
2025-11-18,Washington DC,156,6453.59,1131.01
2025-11-18,Atlanta,80,3245.99,537.72
2025-11-18,Boston,105,4203.42,601.87
2025-11-18,San Francisco,153,6681.07,832.96
2025-11-18,Phoenix,49,2211.55,301.22
2025-11-18,Seattle,87,3488.19,413.82
2025-11-18,Minneapolis,54,2302.06,308.0
2025-11-18,Detroit,118,5183.72,666.07
2025-11-18,Denver,59,2637.86,340.79
2025-11-18,Miami,164,6921.22,849.69
2025-11-18,Tampa,33,1335.03,226.62
2025-11-18,Orlando,67,2462.23,376.87
2025-11-18,Portland,62,2782.36,388.09
2025-11-18,San Diego,67,2856.62,491.42
2025-11-19,New York,272,11814.8,1816.73
2025-11-19,Los Angeles,453,19298.93,2630.13
2025-11-19,Chicago,214,8773.5,1303.38
2025-11-19,Dallas-Fort Worth,134,5634.59,686.87
2025-11-19,Houston,187,8167.6,936.78
2025-11-19,Philadelphia,171,6980.75,1170.96
2025-11-19,Washington DC,174,7705.2,1105.71
2025-11-19,Atlanta,101,3801.44,614.22
2025-11-19,Boston,90,3815.87,459.63
2025-11-19,San Francisco,148,6376.33,774.38
2025-11-19,Phoenix,91,3903.01,594.33
2025-11-19,Seattle,120,4865.12,731.66
2025-11-19,Minneapolis,93,3801.6,479.4
2025-11-19,Detroit,94,3786.35,556.78
2025-11-19,Denver,47,2056.54,266.16
2025-11-19,Miami,111,5011.67,769.47
2025-11-19,Tampa,102,4065.28,606.6
2025-11-19,Orlando,89,3788.34,541.5
2025-11-19,Portland,93,4034.58,626.02
2025-11-19,San Diego,97,3932.47,563.44
2025-11-20,New York,342,14010.83,2049.82
2025-11-20,Los Angeles,247,10096.75,1543.18
2025-11-20,Chicago,227,10378.9,1501.29
2025-11-20,Dallas-Fort Worth,139,6209.03,714.7
2025-11-20,Houston,161,6572.97,912.79
2025-11-20,Philadelphia,205,8429.02,1260.26
2025-11-20,Washington DC,150,6292.0,777.51
2025-11-20,Atlanta,136,5614.23,807.37
2025-11-20,Boston,120,5154.95,749.58
2025-11-20,San Francisco,70,2972.31,494.09
2025-11-20,Phoenix,56,2243.07,312.82
2025-11-20,Seattle,52,1984.16,282.07
2025-11-20,Minneapolis,119,4906.2,647.4
2025-11-20,Detroit,83,3571.22,522.17
2025-11-20,Denver,86,4089.08,529.65
2025-11-20,Miami,113,4620.08,619.59
2025-11-20,Tampa,57,2239.59,360.83
2025-11-20,Orlando,81,3294.76,468.94
2025-11-20,Portland,92,3823.96,553.89
2025-11-20,San Diego,81,3486.55,449.25
2025-11-21,New York,102,4359.66,576.71
2025-11-21,Los Angeles,202,7755.57,1114.97
2025-11-21,Chicago,159,6691.21,851.08
2025-11-21,Dallas-Fort Worth,83,3821.88,485.56
2025-11-21,Houston,117,4584.36,647.16
2025-11-21,Philadelphia,103,4077.18,623.6
2025-11-21,Washington DC,70,2830.58,386.47
2025-11-21,Atlanta,51,1972.96,309.68
2025-11-21,Boston,69,2871.16,407.97
2025-11-21,San Francisco,107,4676.55,600.42
2025-11-21,Phoenix,60,2544.55,390.81
2025-11-21,Seattle,79,3306.98,464.8
2025-11-21,Minneapolis,73,3163.32,420.3
2025-11-21,Detroit,86,3686.83,626.95
2025-11-21,Denver,55,2442.84,356.49
2025-11-21,Miami,53,2289.0,337.45
2025-11-21,Tampa,56,2062.58,361.05
2025-11-21,Orlando,39,1623.88,192.47
2025-11-21,Portland,72,2746.41,406.62
2025-11-21,San Diego,52,2183.24,265.73
2025-11-22,New York,442,18226.96,2576.58
2025-11-22,Los Angeles,160,7259.36,938.23
2025-11-22,Chicago,270,11443.76,1629.03
2025-11-22,Dallas-Fort Worth,229,9310.48,1514.03
2025-11-22,Houston,248,10520.63,1464.65
2025-11-22,Philadelphia,211,9045.14,1218.53
2025-11-22,Washington DC,159,6719.78,1026.7
2025-11-22,Atlanta,147,6417.88,1055.1
2025-11-22,Boston,176,7368.79,1116.1
2025-11-22,San Francisco,138,5471.56,765.18
2025-11-22,Phoenix,106,4665.97,605.64
2025-11-22,Seattle,88,3790.39,547.16
2025-11-22,Minneapolis,127,4976.31,676.83
2025-11-22,Detroit,153,6231.71,959.83
2025-11-22,Denver,114,4456.25,583.16
2025-11-22,Miami,145,5995.56,845.44
2025-11-22,Tampa,129,4978.34,769.34
2025-11-22,Orlando,124,5427.56,723.46
2025-11-22,Portland,103,4461.06,563.89
2025-11-22,San Diego,69,3023.27,416.22
2025-11-23,New York,393,17328.02,2553.75
2025-11-23,Los Angeles,423,17791.57,2298.06
2025-11-23,Chicago,250,10240.87,1503.46
2025-11-23,Dallas-Fort Worth,180,7652.93,1272.48
2025-11-23,Houston,175,7545.19,851.47
2025-11-23,Philadelphia,212,9020.71,1156.16
2025-11-23,Washington DC,206,8697.12,1459.49
2025-11-23,Atlanta,184,7880.55,1087.89
2025-11-23,Boston,139,6597.47,849.23
2025-11-23,San Francisco,176,7423.35,901.11
2025-11-23,Phoenix,121,4656.33,821.91
2025-11-23,Seattle,167,6896.42,858.63
2025-11-23,Minneapolis,112,4679.59,589.09
2025-11-23,Detroit,145,5845.17,845.5
2025-11-23,Denver,120,4488.54,778.26
2025-11-23,Miami,147,5489.97,847.52
2025-11-23,Tampa,111,4420.85,689.23
2025-11-23,Orlando,135,5768.28,695.7
2025-11-23,Portland,91,3443.96,556.95
2025-11-23,San Diego,89,3789.48,576.78
2025-11-24,New York,319,13226.65,1603.65
2025-11-24,Los Angeles,418,19495.07,2484.58
2025-11-24,Chicago,200,7916.92,1153.44
2025-11-24,Dallas-Fort Worth,152,6195.68,1072.27
2025-11-24,Houston,154,6267.11,886.29
2025-11-24,Philadelphia,141,5450.68,886.79
2025-11-24,Washington DC,126,5529.74,782.87
2025-11-24,Atlanta,102,4140.53,696.83
2025-11-24,Boston,132,5709.13,839.03
2025-11-24,San Francisco,111,4406.76,785.81
2025-11-24,Phoenix,103,4604.65,612.49
2025-11-24,Seattle,134,5384.24,698.18
2025-11-24,Minneapolis,83,3401.92,530.92
2025-11-24,Detroit,93,3603.98,516.63
2025-11-24,Denver,52,2102.25,309.1
2025-11-24,Miami,83,3689.33,518.84
2025-11-24,Tampa,62,2771.63,405.88
2025-11-24,Orlando,80,3298.8,572.96
2025-11-24,Portland,86,3417.85,524.34
2025-11-24,San Diego,58,2544.98,312.21
2025-11-25,New York,221,9504.96,1186.85
2025-11-25,Los Angeles,237,8883.61,1542.91
2025-11-25,Chicago,33,1398.25,202.95
2025-11-25,Dallas-Fort Worth,115,5095.51,767.91
2025-11-25,Houston,167,7411.75,1034.8
2025-11-25,Philadelphia,105,4468.08,699.39
2025-11-25,Washington DC,112,4139.3,559.21
2025-11-25,Atlanta,168,6765.6,946.43
2025-11-25,Boston,135,5924.21,855.24
2025-11-25,San Francisco,106,3979.6,777.1
2025-11-25,Phoenix,86,3808.78,523.31
2025-11-25,Seattle,78,3232.26,460.11
2025-11-25,Minneapolis,119,4674.87,742.33
2025-11-25,Detroit,117,4788.8,704.52
2025-11-25,Denver,48,2181.87,255.35
2025-11-25,Miami,106,4014.24,581.16
2025-11-25,Tampa,76,3014.26,444.36
2025-11-25,Orlando,41,1729.66,216.92
2025-11-25,Portland,43,1829.99,208.87
2025-11-25,San Diego,78,3142.27,542.74
2025-11-26,New York,215,9078.79,1418.66
2025-11-26,Los Angeles,80,3252.21,540.37
2025-11-26,Chicago,120,4732.66,605.44
2025-11-26,Dallas-Fort Worth,129,5077.76,808.7
2025-11-26,Houston,78,3197.91,459.0
2025-11-26,Philadelphia,104,4315.98,563.89
2025-11-26,Washington DC,91,4056.78,569.14
2025-11-26,Atlanta,130,5748.07,811.48
2025-11-26,Boston,102,4408.14,596.96
2025-11-26,San Francisco,160,6790.25,964.45
2025-11-26,Phoenix,148,6472.37,825.56
2025-11-26,Seattle,111,4363.64,649.52
2025-11-26,Minneapolis,89,3764.23,525.16
2025-11-26,Detroit,59,2527.45,373.67
2025-11-26,Denver,64,2685.01,402.93
2025-11-26,Miami,107,4573.68,672.47
2025-11-26,Tampa,89,3873.29,558.4
2025-11-26,Orlando,61,2604.91,341.57
2025-11-26,Portland,56,2392.24,337.98
2025-11-26,San Diego,56,2417.87,310.61
2025-11-27,New York,220,9850.72,1384.37
2025-11-27,Los Angeles,318,13367.89,1654.62
2025-11-27,Chicago,114,4805.64,658.62
2025-11-27,Dallas-Fort Worth,176,7775.65,1099.9
2025-11-27,Houston,117,5069.84,659.19
2025-11-27,Philadelphia,157,6791.1,893.08
2025-11-27,Washington DC,187,7720.05,1125.3
2025-11-27,Atlanta,174,7376.35,957.18
2025-11-27,Boston,117,4970.88,670.87
2025-11-27,San Francisco,107,4706.83,629.57
2025-11-27,Phoenix,167,6957.57,899.71
2025-11-27,Seattle,105,4615.32,593.54
2025-11-27,Minneapolis,123,5167.82,767.17
2025-11-27,Detroit,75,3155.11,449.74
2025-11-27,Denver,113,4635.54,572.07
2025-11-27,Miami,78,3164.79,497.78
2025-11-27,Tampa,68,2716.13,395.58
2025-11-27,Orlando,81,3387.13,423.6
2025-11-27,Portland,71,3124.05,442.73
2025-11-27,San Diego,87,3515.3,507.32
2025-11-28,New York,347,15189.21,2033.81
2025-11-28,Los Angeles,238,9579.22,1410.98
2025-11-28,Chicago,258,10446.75,1582.05
2025-11-28,Dallas-Fort Worth,187,7815.77,975.03
2025-11-28,Houston,154,6961.75,938.12
2025-11-28,Philadelphia,131,5487.99,618.63
2025-11-28,Washington DC,138,5656.33,752.4
2025-11-28,Atlanta,163,6519.66,987.51
2025-11-28,Boston,79,3373.76,407.28
2025-11-28,San Francisco,120,5069.58,772.99
2025-11-28,Phoenix,71,2916.7,390.9
2025-11-28,Seattle,124,4757.33,714.84
2025-11-28,Minneapolis,101,4278.92,512.95
2025-11-28,Detroit,110,4633.63,725.91
2025-11-28,Denver,74,3113.53,452.73
2025-11-28,Miami,88,4104.84,513.63
2025-11-28,Tampa,87,3536.52,492.99
2025-11-28,Orlando,73,2956.28,396.43
2025-11-28,Portland,71,2919.94,516.61
2025-11-28,San Diego,70,2842.97,445.89
2025-11-29,New York,328,14621.13,1759.6
2025-11-29,Los Angeles,365,14263.41,2087.19
2025-11-29,Chicago,205,8348.4,1188.51
2025-11-29,Dallas-Fort Worth,222,9442.42,1367.24
2025-11-29,Houston,211,9436.55,1287.26
2025-11-29,Philadelphia,242,10230.76,1359.17
2025-11-29,Washington DC,147,5311.81,843.84
2025-11-29,Atlanta,148,6208.69,1001.79
2025-11-29,Boston,108,4688.63,549.84
2025-11-29,San Francisco,115,5370.74,742.21
2025-11-29,Phoenix,78,3495.72,457.37
2025-11-29,Seattle,198,7930.8,1211.45
2025-11-29,Minneapolis,138,5195.68,838.64
2025-11-29,Detroit,146,5838.66,922.03
2025-11-29,Denver,140,5886.27,935.27
2025-11-29,Miami,166,7534.88,1021.86
2025-11-29,Tampa,143,5962.74,916.09
2025-11-29,Orlando,121,5194.22,779.81
2025-11-29,Portland,101,4173.93,496.77
2025-11-29,San Diego,116,4586.37,642.37
2025-11-30,New York,417,18017.46,2617.75
2025-11-30,Los Angeles,306,13032.95,1672.34
2025-11-30,Chicago,289,13122.1,1629.86
2025-11-30,Dallas-Fort Worth,132,5222.42,718.5
2025-11-30,Houston,136,5798.81,830.78
2025-11-30,Philadelphia,189,8009.57,1157.95
2025-11-30,Washington DC,144,6519.84,1003.18
