date,dma,orders,revenue,ad_spend
2025-07-03,Orlando,49,2936.92,27.82
2025-07-03,Philadelphia,152,10332.75,173.33
2025-07-03,Phoenix,90,5966.55,112.66
2025-07-03,Pittsburgh,28,1718.78,28.54
2025-07-03,Portland OR,37,2166.88,36.28
2025-07-03,Sacramento,50,3163.1,51.05
2025-07-03,San Antonio,39,2513.63,19.06
2025-07-03,San Francisco,99,6481.53,111.78
2025-07-03,Seattle,79,5105.56,49.65
2025-07-03,St. Louis,52,3161.3,34.99
2025-07-03,Tampa,79,4733.98,46.75
2025-07-03,Washington DC,129,7902.02,122.54
2025-07-04,Atlanta,117,7624.71,39.95
2025-07-04,Baltimore,25,1629.91,30.1
2025-07-04,Boston,114,7180.81,158.21
2025-07-04,Charlotte,39,2477.09,49.18
2025-07-04,Chicago,181,11118.79,89.55
2025-07-04,Columbus OH,25,1578.97,18.18
2025-07-04,Dallas-Ft. Worth,154,10381.7,155.06
2025-07-04,Denver,68,4522.15,85.62
2025-07-04,Hartford,30,1821.78,36.13
2025-07-04,Houston,145,8488.84,114.73
2025-07-04,Indianapolis,37,2436.49,27.16
2025-07-04,Kansas City,27,1819.18,37.58
2025-07-04,Los Angeles,193,12456.04,64.45
2025-07-04,Miami,65,4181.65,45.11
2025-07-04,Milwaukee,22,1405.46,23.36
2025-07-04,Minneapolis,75,4836.1,48.84
2025-07-04,Nashville,27,1640.98,40.42
2025-07-04,New York,208,12222.09,260.62
2025-07-04,Orlando,54,3644.09,62.81
2025-07-04,Philadelphia,163,9925.88,185.72
2025-07-04,Phoenix,92,5539.47,40.44
2025-07-04,Pittsburgh,29,1861.08,18.3
2025-07-04,Portland OR,38,2466.03,29.57
2025-07-04,Sacramento,48,2895.08,21.17
2025-07-04,San Antonio,40,2548.48,21.76
2025-07-04,San Francisco,107,6291.54,84.03
2025-07-04,Seattle,83,5327.43,66.56
2025-07-04,St. Louis,55,3245.09,38.2
2025-07-04,Tampa,81,4874.33,94.17
2025-07-04,Washington DC,127,7640.18,131.87
2025-07-05,Atlanta,134,9091.82,175.59
2025-07-05,Baltimore,27,1720.55,21.09
2025-07-05,Boston,116,7141.86,127.73
2025-07-05,Charlotte,45,2796.13,39.17
2025-07-05,Chicago,200,12208.19,232.56
2025-07-05,Columbus OH,26,1647.14,25.88
2025-07-05,Dallas-Ft. Worth,155,9292.61,136.59
2025-07-05,Denver,73,4841.3,100.69
2025-07-05,Hartford,31,2089.63,41.83
2025-07-05,Houston,162,10071.97,235.88
2025-07-05,Indianapolis,37,2293.4,39.23
2025-07-05,Kansas City,26,1537.5,15.48
2025-07-05,Los Angeles,213,14293.84,305.3
2025-07-05,Miami,70,4745.78,70.59
2025-07-05,Milwaukee,26,1568.45,8.73
2025-07-05,Minneapolis,84,5528.14,104.44
2025-07-05,Nashville,28,1624.07,9.29
2025-07-05,New York,223,15041.18,266.42
2025-07-05,Orlando,60,3881.25,58.59
2025-07-05,Philadelphia,173,11278.03,193.36
2025-07-05,Phoenix,101,6537.97,49.91
2025-07-05,Pittsburgh,32,2117.54,17.85
2025-07-05,Portland OR,43,2742.45,13.37
2025-07-05,Sacramento,56,3416.09,59.5
2025-07-05,San Antonio,44,2958.89,40.44
2025-07-05,San Francisco,111,6914.25,110.17
2025-07-05,Seattle,89,5704.39,114.12
2025-07-05,St. Louis,59,3915.52,83.99
2025-07-05,Tampa,90,5938.78,100.23
2025-07-05,Washington DC,147,9891.01,207.11
2025-07-06,Atlanta,140,8892.94,94.5
2025-07-06,Baltimore,29,1732.99,36.62
2025-07-06,Boston,117,7040.92,45.09
2025-07-06,Charlotte,43,2652.74,43.84
2025-07-06,Chicago,196,11617.86,209.01
2025-07-06,Columbus OH,29,1697.43,38.92
2025-07-06,Dallas-Ft. Worth,185,11501.11,88.95
2025-07-06,Denver,82,5289.96,41.46
2025-07-06,Hartford,34,2213.76,24.72
2025-07-06,Houston,150,8707.36,111.54
2025-07-06,Indianapolis,40,2622.27,41.78
2025-07-06,Kansas City,29,1702.42,16.71
2025-07-06,Los Angeles,212,13200.31,165.32
2025-07-06,Miami,71,4219.25,102.14
2025-07-06,Milwaukee,27,1653.55,15.54
2025-07-06,Minneapolis,89,5956.81,49.68
2025-07-06,Nashville,29,1711.75,15.48
2025-07-06,New York,238,14097.4,183.98
2025-07-06,Orlando,61,3824.2,35.24
2025-07-06,Philadelphia,184,10810.97,63.02
2025-07-06,Phoenix,103,6581.43,141.96
2025-07-06,Pittsburgh,31,1824.29,32.29
2025-07-06,Portland OR,46,2970.21,63.57
2025-07-06,Sacramento,55,3379.9,40.88
2025-07-06,San Antonio,45,2958.14,16.65
2025-07-06,San Francisco,116,7370.49,171.38
2025-07-06,Seattle,99,6168.99,115.98
2025-07-06,St. Louis,59,3538.1,63.62
2025-07-06,Tampa,91,5933.32,55.96
2025-07-06,Washington DC,148,9244.17,135.33
2025-07-07,Atlanta,104,6630.86,115.92
2025-07-07,Baltimore,23,1387.84,14.88
2025-07-07,Boston,95,5974.04,120.41
2025-07-07,Charlotte,34,2272.53,31.11
2025-07-07,Chicago,164,11028.88,77.74
2025-07-07,Columbus OH,22,1490.01,19.97
2025-07-07,Dallas-Ft. Worth,137,8413.19,51.93
2025-07-07,Denver,62,3885.89,29.22
2025-07-07,Hartford,27,1674.43,35.85
2025-07-07,Houston,125,8398.44,95.7
2025-07-07,Indianapolis,33,2200.14,42.04
2025-07-07,Kansas City,23,1489.28,23.4
2025-07-07,Los Angeles,169,11430.29,235.32
2025-07-07,Miami,56,3333.42,22.86
2025-07-07,Milwaukee,20,1228.66,25.59
2025-07-07,Minneapolis,71,4577.45,27.79
2025-07-07,Nashville,25,1642.55,26.16
2025-07-07,New York,176,11485.74,221.83
2025-07-07,Orlando,48,3130.2,35.38
2025-07-07,Philadelphia,147,9777.22,195.01
2025-07-07,Phoenix,83,5182.06,49.67
2025-07-07,Pittsburgh,28,1805.95,13.67
2025-07-07,Portland OR,36,2235.76,14.27
2025-07-07,Sacramento,45,3033.85,58.03
2025-07-07,San Antonio,33,2021.97,41.35
2025-07-07,San Francisco,92,5880.03,87.84
2025-07-07,Seattle,75,4610.85,46.93
2025-07-07,St. Louis,48,2921.04,45.63
2025-07-07,Tampa,75,4626.2,61.66
2025-07-07,Washington DC,117,7397.16,107.86
2025-07-08,Atlanta,116,7324.35,40.57
2025-07-08,Baltimore,25,1564.37,19.39
2025-07-08,Boston,105,6547.96,75.19
2025-07-08,Charlotte,38,2394.46,54.14
2025-07-08,Chicago,179,12141.65,155.68
2025-07-08,Columbus OH,24,1428.09,12.03
2025-07-08,Dallas-Ft. Worth,147,9794.91,124.37
2025-07-08,Denver,66,3873.67,92.21
2025-07-08,Hartford,29,1821.76,14.66
2025-07-08,Houston,138,8793.88,78.47
2025-07-08,Indianapolis,32,1980.94,27.69
2025-07-08,Kansas City,24,1469.58,28.62
2025-07-08,Los Angeles,171,10491.92,85.71
2025-07-08,Miami,58,3701.86,29.84
2025-07-08,Milwaukee,22,1464.01,13.37
2025-07-08,Minneapolis,71,4473.12,59.33
2025-07-08,Nashville,25,1519.25,20.8
2025-07-08,New York,207,12668.02,231.17
2025-07-08,Orlando,48,3134.97,70.81
2025-07-08,Philadelphia,151,9590.54,136.95
2025-07-08,Phoenix,84,5063.71,92.08
2025-07-08,Pittsburgh,27,1626.06,34.99
2025-07-08,Portland OR,39,2528.8,47.38
2025-07-08,Sacramento,44,2559.4,29.79
2025-07-08,San Antonio,37,2416.07,34.69
2025-07-08,San Francisco,105,6211.41,142.01
2025-07-08,Seattle,78,5296.98,72.97
2025-07-08,St. Louis,50,3197.8,22.28
2025-07-08,Tampa,73,4582.27,78.06
2025-07-08,Washington DC,125,7691.82,151.93
2025-07-09,Atlanta,115,7044.29,107.68
2025-07-09,Baltimore,24,1551.41,16.87
2025-07-09,Boston,108,6431.11,80.8
2025-07-09,Charlotte,38,2566.11,24.35
2025-07-09,Chicago,185,10833.03,97.19
2025-07-09,Columbus OH,25,1522.08,36.14
2025-07-09,Dallas-Ft. Worth,153,10264.42,123.26
2025-07-09,Denver,70,4454.47,49.14
2025-07-09,Hartford,29,1876.97,38.36
2025-07-09,Houston,143,9004.46,133.11
2025-07-09,Indianapolis,34,2244.83,20.21
2025-07-09,Kansas City,25,1528.11,23.62
2025-07-09,Los Angeles,166,10168.4,228.05
2025-07-09,Miami,62,3730.19,74.14
2025-07-09,Milwaukee,24,1563.17,11.05
2025-07-09,Minneapolis,79,5229.51,97.69
2025-07-09,Nashville,25,1636.28,14.11
2025-07-09,New York,202,12644.19,190.25
2025-07-09,Orlando,48,2927.82,45.6
2025-07-09,Philadelphia,148,9465.13,108.29
2025-07-09,Phoenix,85,5497.86,125.58
2025-07-09,Pittsburgh,28,1762.46,23.5
2025-07-09,Portland OR,41,2577.53,12.4
2025-07-09,Sacramento,46,2775.91,51.75
2025-07-09,San Antonio,38,2504.21,21.29
2025-07-09,San Francisco,103,6795.28,45.09
2025-07-09,Seattle,79,4707.88,57.53
2025-07-09,St. Louis,51,3118.98,26.13
2025-07-09,Tampa,79,4806.29,56.43
2025-07-09,Washington DC,134,8334.85,107.24
2025-07-10,Atlanta,118,7598.7,103.48
2025-07-10,Baltimore,26,1545.6,19.95
2025-07-10,Boston,103,6269.55,121.19
2025-07-10,Charlotte,36,2122.45,25.82
2025-07-10,Chicago,169,10548.99,129.96
2025-07-10,Columbus OH,24,1397.92,26.82
2025-07-10,Dallas-Ft. Worth,146,9168.2,104.57
2025-07-10,Denver,70,4186.68,32.02
2025-07-10,Hartford,30,1970.41,23.18
2025-07-10,Houston,135,7965.77,181.38
2025-07-10,Indianapolis,34,2068.51,26.07
2025-07-10,Kansas City,23,1540.82,28.68
2025-07-10,Los Angeles,179,11790.48,267.39
2025-07-10,Miami,57,3570.97,33.86
2025-07-10,Milwaukee,23,1457.58,8.63
2025-07-10,Minneapolis,74,4299.38,106.35
2025-07-10,Nashville,25,1671.74,26.58
2025-07-10,New York,206,13700.45,276.32
2025-07-10,Orlando,51,3257.33,62.06
2025-07-10,Philadelphia,156,10509.85,79.34
2025-07-10,Phoenix,86,5543.53,38.14
2025-07-10,Pittsburgh,29,1928.11,24.66
2025-07-10,Portland OR,38,2578.71,49.39
2025-07-10,Sacramento,46,2821.0,47.07
2025-07-10,San Antonio,39,2317.26,48.15
2025-07-10,San Francisco,103,6906.67,132.59
2025-07-10,Seattle,82,4972.73,90.25
2025-07-10,St. Louis,48,2818.87,41.52
2025-07-10,Tampa,78,4618.19,75.26
2025-07-10,Washington DC,129,8179.35,176.22
2025-07-11,Atlanta,118,7753.5,100.32
2025-07-11,Baltimore,25,1656.45,22.73
2025-07-11,Boston,108,6619.87,77.25
2025-07-11,Charlotte,39,2650.33,18.5
2025-07-11,Chicago,195,12300.83,149.44
2025-07-11,Columbus OH,25,1654.2,33.04
2025-07-11,Dallas-Ft. Worth,156,9692.04,67.98
2025-07-11,Denver,72,4690.58,45.62
2025-07-11,Hartford,32,2164.14,16.0
2025-07-11,Houston,150,9671.04,119.27
2025-07-11,Indianapolis,36,2422.75,26.63
2025-07-11,Kansas City,24,1630.44,14.68
2025-07-11,Los Angeles,175,11280.83,81.51
2025-07-11,Miami,63,3760.44,37.04
2025-07-11,Milwaukee,23,1340.24,27.43
2025-07-11,Minneapolis,81,4993.32,72.33
2025-07-11,Nashville,25,1640.04,15.46
2025-07-11,New York,212,13831.35,165.6
2025-07-11,Orlando,50,3069.02,59.48
2025-07-11,Philadelphia,162,10063.86,96.28
2025-07-11,Phoenix,91,5663.04,40.1
2025-07-11,Pittsburgh,29,1772.53,23.61
2025-07-11,Portland OR,42,2437.97,20.61
2025-07-11,Sacramento,47,2801.36,25.51
2025-07-11,San Antonio,36,2435.59,32.13
2025-07-11,San Francisco,103,6588.92,47.75
2025-07-11,Seattle,84,5241.1,92.71
2025-07-11,St. Louis,54,3241.99,38.88
2025-07-11,Tampa,81,5233.42,84.26
2025-07-11,Washington DC,132,8303.7,138.27
2025-07-12,Atlanta,130,8105.22,101.27
2025-07-12,Baltimore,28,1648.87,30.96
2025-07-12,Boston,120,8089.3,162.94
2025-07-12,Charlotte,45,2643.85,14.11
2025-07-12,Chicago,207,12975.79,136.47
2025-07-12,Columbus OH,27,1696.78,22.09
2025-07-12,Dallas-Ft. Worth,168,10391.03,100.95
2025-07-12,Denver,76,5058.06,81.12
2025-07-12,Hartford,33,1961.17,29.51
2025-07-12,Houston,155,9465.97,129.09
2025-07-12,Indianapolis,40,2363.41,15.2
2025-07-12,Kansas City,27,1577.24,29.35
2025-07-12,Los Angeles,205,12019.21,283.73
2025-07-12,Miami,71,4821.68,86.04
2025-07-12,Milwaukee,25,1655.64,29.48
2025-07-12,Minneapolis,84,5465.41,119.39
2025-07-12,Nashville,28,1724.54,10.98
2025-07-12,New York,242,14099.74,293.5
2025-07-12,Orlando,58,3781.07,74.34
2025-07-12,Philadelphia,181,11647.13,248.61
2025-07-12,Phoenix,92,5991.88,50.82
2025-07-12,Pittsburgh,33,2225.24,21.07
2025-07-12,Portland OR,45,2670.38,39.18
2025-07-12,Sacramento,52,3158.78,19.91
2025-07-12,San Antonio,43,2528.0,51.73
2025-07-12,San Francisco,119,7992.26,145.41
2025-07-12,Seattle,93,5674.86,72.35
2025-07-12,St. Louis,58,3671.69,28.69
2025-07-12,Tampa,94,5464.41,97.9
2025-07-12,Washington DC,145,8498.32,89.43
2025-07-13,Atlanta,141,9037.05,193.14
2025-07-13,Baltimore,29,1931.45,13.09
2025-07-13,Boston,125,7300.68,137.95
2025-07-13,Charlotte,46,3084.05,41.6
2025-07-13,Chicago,216,14665.35,275.33
2025-07-13,Columbus OH,28,1629.7,33.43
2025-07-13,Dallas-Ft. Worth,170,10022.96,99.0
2025-07-13,Denver,83,5511.12,57.19
2025-07-13,Hartford,35,2161.38,30.84
2025-07-13,Houston,155,10009.86,190.36
2025-07-13,Indianapolis,42,2717.86,51.28
2025-07-13,Kansas City,28,1679.37,37.6
2025-07-13,Los Angeles,209,12854.34,124.26
2025-07-13,Miami,73,4303.69,57.14
2025-07-13,Milwaukee,27,1831.97,27.27
2025-07-13,Minneapolis,89,5602.49,124.17
2025-07-13,Nashville,29,1826.36,42.11
2025-07-13,New York,254,15038.08,94.47
2025-07-13,Orlando,58,3599.74,67.02
2025-07-13,Philadelphia,189,12409.02,168.89
2025-07-13,Phoenix,94,5530.94,62.89
2025-07-13,Pittsburgh,33,2168.09,15.26
2025-07-13,Portland OR,46,3033.8,48.03
2025-07-13,Sacramento,52,3421.28,76.09
2025-07-13,San Antonio,46,2790.23,49.04
2025-07-13,San Francisco,119,6933.29,47.83
2025-07-13,Seattle,92,5788.77,105.85
2025-07-13,St. Louis,58,3441.27,70.9
2025-07-13,Tampa,91,6131.52,72.62
2025-07-13,Washington DC,156,9182.14,205.81
2025-07-14,Atlanta,108,7182.77,96.01
2025-07-14,Baltimore,25,1540.78,28.48
2025-07-14,Boston,99,6523.97,42.36
2025-07-14,Charlotte,35,2361.36,12.2
2025-07-14,Chicago,173,11458.68,116.83
2025-07-14,Columbus OH,22,1471.38,17.89
2025-07-14,Dallas-Ft. Worth,135,8994.97,108.88
2025-07-14,Denver,63,4161.88,64.66
2025-07-14,Hartford,26,1730.73,17.25
2025-07-14,Houston,131,8600.23,130.95
2025-07-14,Indianapolis,32,2046.34,14.24
2025-07-14,Kansas City,22,1422.0,15.63
2025-07-14,Los Angeles,156,10344.23,182.73
2025-07-14,Miami,58,3725.3,63.23
2025-07-14,Milwaukee,20,1165.06,8.29
2025-07-14,Minneapolis,70,4385.9,34.09
2025-07-14,Nashville,24,1489.07,22.28
2025-07-14,New York,196,12001.87,139.73
2025-07-14,Orlando,47,3106.05,52.37
2025-07-14,Philadelphia,151,10234.74,166.67
2025-07-14,Phoenix,83,4919.27,65.48
2025-07-14,Pittsburgh,25,1467.83,28.9
2025-07-14,Portland OR,36,2099.43,45.87
2025-07-14,Sacramento,42,2445.08,55.95
2025-07-14,San Antonio,36,2264.14,36.0
2025-07-14,San Francisco,98,5957.66,55.58
2025-07-14,Seattle,73,4537.87,89.6
2025-07-14,St. Louis,49,3185.47,52.28
2025-07-14,Tampa,70,4545.83,72.7
2025-07-14,Washington DC,123,7339.7,54.77
2025-07-15,Atlanta,118,7947.48,132.91
2025-07-15,Baltimore,24,1510.25,32.69
2025-07-15,Boston,103,6361.37,142.85
2025-07-15,Charlotte,37,2195.97,19.69
2025-07-15,Chicago,186,11569.03,276.2
2025-07-15,Columbus OH,23,1509.35,27.97
2025-07-15,Dallas-Ft. Worth,155,9157.18,221.21
2025-07-15,Denver,68,4427.81,69.4
2025-07-15,Hartford,29,1913.41,17.83
2025-07-15,Houston,135,8364.37,127.52
2025-07-15,Indianapolis,34,2165.83,48.5
2025-07-15,Kansas City,23,1349.74,23.22
2025-07-15,Los Angeles,166,10336.65,60.26
2025-07-15,Miami,58,3436.46,30.25
2025-07-15,Milwaukee,22,1287.66,7.47
2025-07-15,Minneapolis,76,4894.03,93.85
2025-07-15,Nashville,24,1539.94,26.91
2025-07-15,New York,194,12777.94,106.47
2025-07-15,Orlando,51,3460.55,55.4
2025-07-15,Philadelphia,161,10853.99,67.89
2025-07-15,Phoenix,83,5181.05,60.7
2025-07-15,Pittsburgh,28,1894.09,26.93
2025-07-15,Portland OR,37,2198.57,14.76
2025-07-15,Sacramento,43,2581.64,59.03
2025-07-15,San Antonio,38,2356.82,33.26
2025-07-15,San Francisco,99,6357.09,113.18
2025-07-15,Seattle,80,5151.93,30.02
2025-07-15,St. Louis,52,3042.3,26.13
2025-07-15,Tampa,73,4847.11,78.4
2025-07-15,Washington DC,129,8422.38,54.24
2025-07-16,Atlanta,121,8204.04,64.76
2025-07-16,Baltimore,25,1503.86,18.83
2025-07-16,Boston,110,6759.98,36.51
2025-07-16,Charlotte,36,2239.88,45.42
2025-07-16,Chicago,194,12688.36,99.02
2025-07-16,Columbus OH,23,1344.68,7.15
2025-07-16,Dallas-Ft. Worth,149,9083.81,68.94
2025-07-16,Denver,69,4042.54,89.7
2025-07-16,Hartford,31,1978.24,19.02
2025-07-16,Houston,145,8732.14,191.58
2025-07-16,Indianapolis,37,2300.16,53.64
2025-07-16,Kansas City,25,1565.46,26.44
2025-07-16,Los Angeles,178,10961.38,99.39
2025-07-16,Miami,56,3312.33,50.14
2025-07-16,Milwaukee,21,1289.37,12.39
2025-07-16,Minneapolis,76,5008.08,54.08
2025-07-16,Nashville,25,1505.22,35.15
2025-07-16,New York,208,13714.44,231.54
2025-07-16,Orlando,52,3391.3,63.04
2025-07-16,Philadelphia,159,10145.99,214.33
2025-07-16,Phoenix,83,4913.12,67.21
2025-07-16,Pittsburgh,29,1853.23,41.6
2025-07-16,Portland OR,38,2563.71,50.31
2025-07-16,Sacramento,43,2645.78,50.26
2025-07-16,San Antonio,35,2303.82,32.95
2025-07-16,San Francisco,106,6894.99,78.96
2025-07-16,Seattle,81,5391.16,81.7
2025-07-16,St. Louis,52,3075.11,45.75
2025-07-16,Tampa,79,5162.04,50.07
2025-07-16,Washington DC,132,7771.4,142.48
2025-07-17,Atlanta,116,7069.88,115.27
2025-07-17,Baltimore,25,1555.97,24.93
2025-07-17,Boston,100,6316.23,66.59
2025-07-17,Charlotte,36,2386.2,53.17
2025-07-17,Chicago,178,10697.53,176.65
2025-07-17,Columbus OH,24,1472.39,31.04
2025-07-17,Dallas-Ft. Worth,153,9520.97,78.0
2025-07-17,Denver,68,4366.77,45.18
2025-07-17,Hartford,31,1821.22,15.46
2025-07-17,Houston,141,8668.93,114.04
2025-07-17,Indianapolis,36,2292.24,37.01
2025-07-17,Kansas City,25,1654.55,36.86
2025-07-17,Los Angeles,190,12456.81,160.23
2025-07-17,Miami,58,3424.81,43.03
2025-07-17,Milwaukee,22,1304.34,30.75
2025-07-17,Minneapolis,78,4879.81,77.9
2025-07-17,Nashville,24,1426.98,11.95
2025-07-17,New York,189,12508.75,187.15
2025-07-17,Orlando,54,3235.33,40.77
2025-07-17,Philadelphia,167,10282.8,241.25
2025-07-17,Phoenix,82,5050.52,63.23
2025-07-17,Pittsburgh,28,1761.7,32.48
2025-07-17,Portland OR,40,2562.27,53.09
2025-07-17,Sacramento,45,2880.27,27.44
2025-07-17,San Antonio,35,2369.01,16.69
2025-07-17,San Francisco,105,6240.97,117.66
2025-07-17,Seattle,84,5534.21,55.21
2025-07-17,St. Louis,52,3186.7,56.97
2025-07-17,Tampa,77,4855.93,84.64
2025-07-17,Washington DC,127,7428.31,187.32
2025-07-18,Atlanta,113,7096.89,57.68
2025-07-18,Baltimore,23,1416.37,14.95
2025-07-18,Boston,112,6596.92,142.98
2025-07-18,Charlotte,40,2499.09,40.49
2025-07-18,Chicago,199,12920.37,242.13
2025-07-18,Columbus OH,25,1626.91,16.52
2025-07-18,Dallas-Ft. Worth,153,10261.94,109.74
2025-07-18,Denver,74,4423.47,24.06
2025-07-18,Hartford,33,1954.59,35.16
2025-07-18,Houston,143,9210.79,154.01
2025-07-18,Indianapolis,36,2142.05,34.7
2025-07-18,Kansas City,24,1547.57,15.44
2025-07-18,Los Angeles,184,11851.21,205.33
2025-07-18,Miami,63,4052.84,89.15
2025-07-18,Milwaukee,23,1398.19,26.75
2025-07-18,Minneapolis,78,5299.57,48.57
2025-07-18,Nashville,25,1478.8,27.38
2025-07-18,New York,199,11650.82,200.56
2025-07-18,Orlando,52,3493.72,63.91
2025-07-18,Philadelphia,158,9660.52,94.5
2025-07-18,Phoenix,83,5641.89,113.65
2025-07-18,Pittsburgh,31,1916.94,20.68
2025-07-18,Portland OR,41,2778.46,45.0
2025-07-18,Sacramento,49,2983.8,53.79
2025-07-18,San Antonio,38,2268.79,43.99
2025-07-18,San Francisco,110,7270.2,132.95
2025-07-18,Seattle,86,5168.79,36.21
2025-07-18,St. Louis,52,3181.76,41.13
2025-07-18,Tampa,75,4518.45,64.7
2025-07-18,Washington DC,134,8181.36,137.11
2025-07-19,Atlanta,130,8241.44,144.98
2025-07-19,Baltimore,28,1670.18,37.63
2025-07-19,Boston,114,7209.18,72.39
2025-07-19,Charlotte,43,2711.46,35.56
2025-07-19,Chicago,215,14233.53,300.6
2025-07-19,Columbus OH,27,1835.1,31.87
2025-07-19,Dallas-Ft. Worth,172,10737.68,151.33
2025-07-19,Denver,75,4588.41,54.83
2025-07-19,Hartford,33,2200.87,19.82
2025-07-19,Houston,164,10737.29,103.9
2025-07-19,Indianapolis,39,2493.69,43.24
2025-07-19,Kansas City,26,1555.68,25.75
2025-07-19,Los Angeles,195,12314.07,116.58
2025-07-19,Miami,68,4216.62,49.43
2025-07-19,Milwaukee,27,1803.91,35.34
2025-07-19,Minneapolis,85,5479.59,99.03
2025-07-19,Nashville,28,1666.52,31.54
2025-07-19,New York,241,15202.91,244.69
2025-07-19,Orlando,58,3556.72,71.83
2025-07-19,Philadelphia,184,12013.42,108.51
2025-07-19,Phoenix,95,6203.36,88.83
2025-07-19,Pittsburgh,33,2180.44,12.17
2025-07-19,Portland OR,43,2595.71,36.95
2025-07-19,Sacramento,52,3262.17,56.05
2025-07-19,San Antonio,41,2687.85,37.07
2025-07-19,San Francisco,124,8070.82,72.94
2025-07-19,Seattle,89,5687.35,66.37
2025-07-19,St. Louis,57,3702.68,24.37
2025-07-19,Tampa,84,5109.55,42.76
2025-07-19,Washington DC,150,9622.21,126.78
2025-07-20,Atlanta,140,9015.7,52.93
2025-07-20,Baltimore,29,1800.84,16.45
2025-07-20,Boston,125,7927.68,121.54
2025-07-20,Charlotte,44,2989.67,57.03
2025-07-20,Chicago,219,13847.0,315.69
2025-07-20,Columbus OH,27,1649.95,17.34
2025-07-20,Dallas-Ft. Worth,181,11247.7,204.13
2025-07-20,Denver,80,4776.65,119.26
2025-07-20,Hartford,35,2364.61,13.09
2025-07-20,Houston,161,10491.65,230.12
2025-07-20,Indianapolis,41,2500.86,50.89
2025-07-20,Kansas City,28,1686.83,40.09
2025-07-20,Los Angeles,207,12172.82,70.12
