date,dma,orders,revenue,ad_spend
2025-07-03,Sacramento,53,3238.41,40.39
2025-07-03,San Antonio,34,2224.78,12.41
2025-07-03,San Francisco,96,6457.71,68.1
2025-07-03,Seattle,84,4895.45,93.43
2025-07-03,St. Louis,44,2772.69,47.91
2025-07-03,Tampa,74,4430.14,56.31
2025-07-03,Washington DC,128,7832.85,161.29
2025-07-04,Atlanta,117,7372.31,109.87
2025-07-04,Baltimore,29,1907.28,34.28
2025-07-04,Boston,111,6794.73,132.63
2025-07-04,Charlotte,41,2402.44,44.99
2025-07-04,Chicago,160,10418.93,67.59
2025-07-04,Columbus OH,20,1165.9,25.69
2025-07-04,Dallas-Ft. Worth,151,9215.04,205.16
2025-07-04,Denver,64,4067.28,75.48
2025-07-04,Hartford,26,1515.87,30.34
2025-07-04,Houston,136,8226.74,107.76
2025-07-04,Indianapolis,41,2430.95,49.55
2025-07-04,Kansas City,26,1589.77,13.1
2025-07-04,Los Angeles,181,10895.0,77.04
2025-07-04,Miami,59,3446.83,32.96
2025-07-04,Milwaukee,25,1510.17,30.4
2025-07-04,Minneapolis,74,4486.09,99.9
2025-07-04,Nashville,25,1610.03,34.62
2025-07-04,New York,206,12055.96,201.55
2025-07-04,Orlando,54,3551.02,44.01
2025-07-04,Philadelphia,172,10503.33,56.73
2025-07-04,Phoenix,96,6322.94,37.86
2025-07-04,Pittsburgh,31,1818.98,16.46
2025-07-04,Portland OR,49,3140.65,32.14
2025-07-04,Sacramento,53,3518.09,62.33
2025-07-04,San Antonio,34,2098.25,31.35
2025-07-04,San Francisco,101,5868.72,72.88
2025-07-04,Seattle,85,5184.47,83.39
2025-07-04,St. Louis,46,3010.02,36.28
2025-07-04,Tampa,72,4890.69,30.19
2025-07-04,Washington DC,121,7421.78,81.44
2025-07-05,Atlanta,124,7334.09,182.04
2025-07-05,Baltimore,32,1972.05,20.64
2025-07-05,Boston,115,7016.65,161.71
2025-07-05,Charlotte,48,3201.99,22.97
2025-07-05,Chicago,182,11663.46,238.27
2025-07-05,Columbus OH,21,1272.54,22.06
2025-07-05,Dallas-Ft. Worth,164,9857.8,175.5
2025-07-05,Denver,69,4061.89,76.9
2025-07-05,Hartford,29,1966.1,38.07
2025-07-05,Houston,157,9782.85,106.92
2025-07-05,Indianapolis,49,3208.22,72.44
2025-07-05,Kansas City,28,1639.38,15.75
2025-07-05,Los Angeles,199,11604.37,95.21
2025-07-05,Miami,66,3908.66,74.0
2025-07-05,Milwaukee,26,1686.3,27.2
2025-07-05,Minneapolis,84,5001.83,108.9
2025-07-05,Nashville,28,1830.1,33.59
2025-07-05,New York,235,15828.64,300.13
2025-07-05,Orlando,64,3737.99,30.26
2025-07-05,Philadelphia,167,10370.02,181.76
2025-07-05,Phoenix,93,6310.92,122.91
2025-07-05,Pittsburgh,36,2185.89,37.7
2025-07-05,Portland OR,53,3346.5,72.74
2025-07-05,Sacramento,63,3780.57,94.02
2025-07-05,San Antonio,36,2183.72,29.3
2025-07-05,San Francisco,108,7008.97,77.54
2025-07-05,Seattle,93,5708.78,28.22
2025-07-05,St. Louis,52,3219.48,55.21
2025-07-05,Tampa,85,5231.39,54.44
2025-07-05,Washington DC,138,9317.8,171.8
2025-07-06,Atlanta,130,8027.37,80.97
2025-07-06,Baltimore,37,2396.99,23.44
2025-07-06,Boston,115,6807.09,163.17
2025-07-06,Charlotte,48,3148.78,31.16
2025-07-06,Chicago,189,12493.57,201.49
2025-07-06,Columbus OH,24,1543.02,7.56
2025-07-06,Dallas-Ft. Worth,190,12175.85,133.68
2025-07-06,Denver,77,5176.41,92.91
2025-07-06,Hartford,31,1877.49,29.95
2025-07-06,Houston,160,9778.96,230.12
2025-07-06,Indianapolis,51,3101.98,31.16
2025-07-06,Kansas City,30,1924.49,33.86
2025-07-06,Los Angeles,210,12642.0,262.24
2025-07-06,Miami,68,4545.39,100.84
2025-07-06,Milwaukee,26,1593.82,18.34
2025-07-06,Minneapolis,85,5501.22,107.71
2025-07-06,Nashville,30,1762.06,10.32
2025-07-06,New York,243,14522.17,129.61
2025-07-06,Orlando,69,4690.77,68.7
2025-07-06,Philadelphia,179,12122.88,205.21
2025-07-06,Phoenix,100,6466.21,111.85
2025-07-06,Pittsburgh,35,2270.93,18.02
2025-07-06,Portland OR,53,3365.93,30.01
2025-07-06,Sacramento,61,4051.37,33.95
2025-07-06,San Antonio,37,2299.47,36.26
2025-07-06,San Francisco,113,7405.73,86.86
2025-07-06,Seattle,92,6194.07,125.41
2025-07-06,St. Louis,56,3567.24,33.38
2025-07-06,Tampa,82,5393.19,93.33
2025-07-06,Washington DC,143,9157.42,152.69
2025-07-07,Atlanta,108,7276.92,131.08
2025-07-07,Baltimore,27,1703.38,12.9
2025-07-07,Boston,92,5668.2,128.88
2025-07-07,Charlotte,39,2438.84,24.15
2025-07-07,Chicago,147,8650.17,84.57
2025-07-07,Columbus OH,21,1247.65,13.15
2025-07-07,Dallas-Ft. Worth,142,9108.93,212.37
2025-07-07,Denver,56,3489.3,17.4
2025-07-07,Hartford,24,1570.31,8.37
2025-07-07,Houston,118,7275.71,144.43
2025-07-07,Indianapolis,36,2210.5,22.73
2025-07-07,Kansas City,25,1638.9,28.66
2025-07-07,Los Angeles,168,10835.65,163.82
2025-07-07,Miami,55,3282.17,77.12
2025-07-07,Milwaukee,19,1277.49,26.52
2025-07-07,Minneapolis,67,4130.22,68.38
2025-07-07,Nashville,22,1345.94,29.04
2025-07-07,New York,193,13112.5,141.86
2025-07-07,Orlando,53,3478.8,59.67
2025-07-07,Philadelphia,157,9696.28,167.06
2025-07-07,Phoenix,79,4711.44,50.75
2025-07-07,Pittsburgh,29,1830.32,38.57
2025-07-07,Portland OR,44,2600.98,53.06
2025-07-07,Sacramento,50,3067.08,59.03
2025-07-07,San Antonio,27,1763.27,21.98
2025-07-07,San Francisco,98,6377.14,59.83
2025-07-07,Seattle,81,4782.05,89.03
2025-07-07,St. Louis,40,2689.49,37.15
2025-07-07,Tampa,67,4044.71,60.8
2025-07-07,Washington DC,112,7445.5,56.04
2025-07-08,Atlanta,110,6558.47,55.47
2025-07-08,Baltimore,29,1807.23,40.11
2025-07-08,Boston,108,6619.04,158.48
2025-07-08,Charlotte,39,2470.2,39.85
2025-07-08,Chicago,173,10836.9,178.65
2025-07-08,Columbus OH,21,1248.66,26.47
2025-07-08,Dallas-Ft. Worth,136,9204.75,135.22
2025-07-08,Denver,63,3915.41,71.64
2025-07-08,Hartford,25,1552.74,20.69
2025-07-08,Houston,125,8118.44,124.53
2025-07-08,Indianapolis,39,2339.09,57.63
2025-07-08,Kansas City,23,1377.39,9.0
2025-07-08,Los Angeles,175,11216.07,227.06
2025-07-08,Miami,56,3556.74,38.17
2025-07-08,Milwaukee,22,1293.89,23.12
2025-07-08,Minneapolis,74,4297.24,58.6
2025-07-08,Nashville,23,1421.82,31.78
2025-07-08,New York,188,11986.17,146.97
2025-07-08,Orlando,57,3366.36,62.36
2025-07-08,Philadelphia,144,9746.46,110.29
2025-07-08,Phoenix,87,5374.34,85.28
2025-07-08,Pittsburgh,29,1827.3,15.58
2025-07-08,Portland OR,49,3315.06,26.36
2025-07-08,Sacramento,50,3134.71,26.52
2025-07-08,San Antonio,32,2141.76,46.15
2025-07-08,San Francisco,97,5881.85,129.05
2025-07-08,Seattle,77,4855.18,62.75
2025-07-08,St. Louis,45,3039.65,34.08
2025-07-08,Tampa,69,4457.69,97.13
2025-07-08,Washington DC,123,7348.85,90.02
2025-07-09,Atlanta,110,7071.47,146.53
2025-07-09,Baltimore,30,1852.03,27.85
2025-07-09,Boston,108,7201.04,126.19
2025-07-09,Charlotte,39,2490.26,46.96
2025-07-09,Chicago,168,10123.43,54.95
2025-07-09,Columbus OH,21,1340.4,31.26
2025-07-09,Dallas-Ft. Worth,153,9267.97,102.61
2025-07-09,Denver,67,4003.17,69.94
2025-07-09,Hartford,24,1453.47,25.66
2025-07-09,Houston,143,9573.78,174.92
2025-07-09,Indianapolis,41,2414.11,13.73
2025-07-09,Kansas City,24,1490.14,14.91
2025-07-09,Los Angeles,193,12417.36,82.67
2025-07-09,Miami,55,3545.75,18.39
2025-07-09,Milwaukee,22,1404.61,26.16
2025-07-09,Minneapolis,78,5236.31,69.0
2025-07-09,Nashville,21,1262.5,31.18
2025-07-09,New York,210,13257.91,158.75
2025-07-09,Orlando,51,3084.46,19.73
2025-07-09,Philadelphia,148,9772.84,86.98
2025-07-09,Phoenix,92,6136.89,106.7
2025-07-09,Pittsburgh,27,1681.8,29.91
2025-07-09,Portland OR,48,3162.93,21.67
2025-07-09,Sacramento,58,3709.65,28.22
2025-07-09,San Antonio,35,2368.54,32.8
2025-07-09,San Francisco,99,6216.15,113.77
2025-07-09,Seattle,74,4802.06,50.72
2025-07-09,St. Louis,48,3123.27,25.43
2025-07-09,Tampa,74,4691.97,87.49
2025-07-09,Washington DC,128,8028.24,184.39
2025-07-10,Atlanta,116,7115.08,105.59
2025-07-10,Baltimore,30,1951.3,38.12
2025-07-10,Boston,106,6271.91,48.26
2025-07-10,Charlotte,38,2255.86,39.55
2025-07-10,Chicago,176,11524.27,60.36
2025-07-10,Columbus OH,20,1277.3,15.43
2025-07-10,Dallas-Ft. Worth,148,9058.11,169.06
2025-07-10,Denver,68,4387.71,26.42
2025-07-10,Hartford,28,1724.13,20.55
2025-07-10,Houston,126,8259.37,144.25
2025-07-10,Indianapolis,39,2647.81,53.73
2025-07-10,Kansas City,24,1581.14,34.44
2025-07-10,Los Angeles,184,11465.55,253.25
2025-07-10,Miami,57,3379.02,35.1
2025-07-10,Milwaukee,24,1532.2,29.29
2025-07-10,Minneapolis,70,4302.33,71.73
2025-07-10,Nashville,22,1279.0,17.78
2025-07-10,New York,206,13992.78,236.79
2025-07-10,Orlando,57,3352.79,45.86
2025-07-10,Philadelphia,148,9860.17,102.8
2025-07-10,Phoenix,92,5625.93,31.59
2025-07-10,Pittsburgh,32,1978.04,40.29
2025-07-10,Portland OR,50,3101.32,30.71
2025-07-10,Sacramento,56,3312.92,69.55
2025-07-10,San Antonio,32,2040.86,10.38
2025-07-10,San Francisco,98,6194.02,92.36
2025-07-10,Seattle,79,5069.44,27.44
2025-07-10,St. Louis,45,2988.17,25.76
2025-07-10,Tampa,75,4492.08,33.42
2025-07-10,Washington DC,127,7602.68,58.56
2025-07-11,Atlanta,115,7366.46,163.01
2025-07-11,Baltimore,30,1911.08,41.89
2025-07-11,Boston,116,7536.92,140.6
2025-07-11,Charlotte,39,2336.46,42.75
2025-07-11,Chicago,176,11824.23,74.55
2025-07-11,Columbus OH,20,1278.19,14.81
2025-07-11,Dallas-Ft. Worth,154,9304.33,157.75
2025-07-11,Denver,71,4680.56,53.1
2025-07-11,Hartford,25,1639.37,31.71
2025-07-11,Houston,131,8344.2,187.86
2025-07-11,Indianapolis,40,2506.82,17.48
2025-07-11,Kansas City,25,1696.13,17.21
2025-07-11,Los Angeles,187,12051.5,258.5
2025-07-11,Miami,60,3585.02,84.46
2025-07-11,Milwaukee,23,1413.06,9.22
2025-07-11,Minneapolis,84,5671.32,125.92
2025-07-11,Nashville,24,1624.97,31.62
2025-07-11,New York,207,12192.5,99.7
2025-07-11,Orlando,63,4178.14,60.35
2025-07-11,Philadelphia,153,9896.21,220.42
2025-07-11,Phoenix,87,5484.31,42.23
2025-07-11,Pittsburgh,33,2124.61,48.83
2025-07-11,Portland OR,49,3165.92,37.53
2025-07-11,Sacramento,54,3303.51,55.54
2025-07-11,San Antonio,34,2221.04,49.48
2025-07-11,San Francisco,102,6411.98,84.22
2025-07-11,Seattle,83,5187.66,98.21
2025-07-11,St. Louis,46,2671.01,26.73
2025-07-11,Tampa,75,4772.12,43.24
2025-07-11,Washington DC,124,7401.03,58.54
2025-07-12,Atlanta,133,7862.05,122.49
2025-07-12,Baltimore,33,1930.74,38.92
2025-07-12,Boston,125,8421.73,67.01
2025-07-12,Charlotte,43,2807.11,22.43
2025-07-12,Chicago,185,11863.62,68.26
2025-07-12,Columbus OH,24,1395.17,17.34
2025-07-12,Dallas-Ft. Worth,160,10115.83,87.73
2025-07-12,Denver,81,5392.02,112.27
2025-07-12,Hartford,28,1888.9,9.59
2025-07-12,Houston,142,8275.23,199.51
2025-07-12,Indianapolis,47,3050.79,34.98
2025-07-12,Kansas City,26,1532.93,19.49
2025-07-12,Los Angeles,211,12666.26,309.48
2025-07-12,Miami,66,4290.52,47.3
2025-07-12,Milwaukee,26,1590.48,33.67
2025-07-12,Minneapolis,90,5789.38,120.54
2025-07-12,Nashville,26,1652.41,30.67
2025-07-12,New York,228,13501.5,84.64
2025-07-12,Orlando,66,4177.95,90.83
2025-07-12,Philadelphia,162,10109.1,50.46
2025-07-12,Phoenix,102,6687.31,94.64
2025-07-12,Pittsburgh,35,2124.25,14.83
2025-07-12,Portland OR,57,3770.33,65.39
2025-07-12,Sacramento,65,4008.71,52.26
2025-07-12,San Antonio,35,2170.28,33.14
2025-07-12,San Francisco,113,7355.09,78.37
2025-07-12,Seattle,97,5954.43,89.32
2025-07-12,St. Louis,48,2969.61,54.68
2025-07-12,Tampa,80,5142.56,41.78
2025-07-12,Washington DC,147,9674.46,212.0
2025-07-13,Atlanta,132,8102.93,145.35
2025-07-13,Baltimore,34,2055.07,28.18
2025-07-13,Boston,124,8139.87,83.9
2025-07-13,Charlotte,47,2987.49,44.95
2025-07-13,Chicago,184,12032.07,180.94
2025-07-13,Columbus OH,24,1429.96,16.26
2025-07-13,Dallas-Ft. Worth,169,11429.82,57.05
2025-07-13,Denver,77,5102.62,85.44
2025-07-13,Hartford,29,1704.91,28.64
2025-07-13,Houston,151,8891.46,85.81
2025-07-13,Indianapolis,46,2793.2,44.26
2025-07-13,Kansas City,30,1972.01,37.97
2025-07-13,Los Angeles,208,13273.34,180.08
2025-07-13,Miami,62,3624.83,32.66
2025-07-13,Milwaukee,28,1831.75,34.03
2025-07-13,Minneapolis,94,6178.75,54.89
2025-07-13,Nashville,26,1634.63,35.29
2025-07-13,New York,236,14540.05,182.74
2025-07-13,Orlando,70,4183.56,77.29
2025-07-13,Philadelphia,159,9245.79,189.63
2025-07-13,Phoenix,102,6032.93,95.22
2025-07-13,Pittsburgh,35,2112.53,12.07
2025-07-13,Portland OR,56,3594.85,57.57
2025-07-13,Sacramento,67,4074.14,59.06
2025-07-13,San Antonio,40,2645.38,23.28
2025-07-13,San Francisco,120,7769.46,138.27
2025-07-13,Seattle,94,6369.74,82.13
2025-07-13,St. Louis,52,3453.71,73.23
2025-07-13,Tampa,84,5437.35,77.68
2025-07-13,Washington DC,143,9099.53,125.57
2025-07-14,Atlanta,101,6524.45,49.88
2025-07-14,Baltimore,27,1583.73,8.57
2025-07-14,Boston,100,6292.99,52.86
2025-07-14,Charlotte,40,2409.3,40.64
2025-07-14,Chicago,146,8499.01,102.91
2025-07-14,Columbus OH,19,1122.92,20.47
2025-07-14,Dallas-Ft. Worth,132,8043.21,133.97
2025-07-14,Denver,63,3712.59,48.62
2025-07-14,Hartford,24,1532.99,21.57
2025-07-14,Houston,128,8214.79,89.36
2025-07-14,Indianapolis,38,2314.26,47.37
2025-07-14,Kansas City,23,1503.96,33.81
2025-07-14,Los Angeles,179,11423.04,165.09
2025-07-14,Miami,54,3598.8,54.19
2025-07-14,Milwaukee,23,1493.42,8.92
2025-07-14,Minneapolis,73,4596.12,29.32
2025-07-14,Nashville,23,1470.7,32.34
2025-07-14,New York,179,11182.83,127.07
2025-07-14,Orlando,55,3546.27,21.09
2025-07-14,Philadelphia,132,8331.44,189.36
2025-07-14,Phoenix,86,5137.89,83.92
2025-07-14,Pittsburgh,30,1903.08,36.73
2025-07-14,Portland OR,42,2566.63,13.24
2025-07-14,Sacramento,53,3467.9,21.43
2025-07-14,San Antonio,29,1724.99,34.39
2025-07-14,San Francisco,94,6356.42,49.74
2025-07-14,Seattle,77,4546.03,92.44
2025-07-14,St. Louis,40,2434.49,12.12
2025-07-14,Tampa,72,4870.96,56.94
2025-07-14,Washington DC,122,8022.7,85.86
2025-07-15,Atlanta,103,6787.41,136.34
2025-07-15,Baltimore,27,1803.01,35.38
2025-07-15,Boston,111,6850.41,83.33
2025-07-15,Charlotte,41,2694.26,50.55
2025-07-15,Chicago,165,10037.85,194.05
2025-07-15,Columbus OH,24,1492.74,9.6
2025-07-15,Dallas-Ft. Worth,141,8321.11,129.49
2025-07-15,Denver,71,4426.12,32.96
2025-07-15,Hartford,27,1676.12,27.47
2025-07-15,Houston,138,8980.21,87.79
2025-07-15,Indianapolis,40,2394.03,53.09
2025-07-15,Kansas City,22,1432.15,8.68
2025-07-15,Los Angeles,175,10944.24,186.24
2025-07-15,Miami,59,3746.53,85.3
2025-07-15,Milwaukee,23,1469.99,24.17
2025-07-15,Minneapolis,75,4837.16,87.62
2025-07-15,Nashville,22,1433.58,28.07
2025-07-15,New York,174,10601.7,157.41
2025-07-15,Orlando,57,3827.49,82.54
2025-07-15,Philadelphia,159,10627.41,172.74
2025-07-15,Phoenix,88,5407.13,63.91
2025-07-15,Pittsburgh,30,1882.92,21.2
2025-07-15,Portland OR,45,2867.91,62.84
2025-07-15,Sacramento,53,3192.19,42.17
2025-07-15,San Antonio,32,1904.33,44.56
2025-07-15,San Francisco,91,5745.41,96.29
2025-07-15,Seattle,71,4169.53,23.25
2025-07-15,St. Louis,45,2747.54,30.39
2025-07-15,Tampa,69,4060.29,51.53
2025-07-15,Washington DC,119,7558.98,153.62
2025-07-16,Atlanta,118,7887.47,138.95
2025-07-16,Baltimore,29,1796.14,38.01
2025-07-16,Boston,113,7333.34,100.11
2025-07-16,Charlotte,36,2203.56,28.6
2025-07-16,Chicago,175,11645.46,162.27
2025-07-16,Columbus OH,23,1455.18,8.49
2025-07-16,Dallas-Ft. Worth,145,8629.47,185.11
2025-07-16,Denver,67,3971.01,88.24
2025-07-16,Hartford,26,1658.39,16.49
2025-07-16,Houston,123,8356.96,104.09
2025-07-16,Indianapolis,42,2751.13,49.07
2025-07-16,Kansas City,23,1421.64,21.2
2025-07-16,Los Angeles,196,13046.3,168.52
2025-07-16,Miami,59,3657.97,66.44
2025-07-16,Milwaukee,23,1544.25,34.13
2025-07-16,Minneapolis,76,4702.39,71.46
2025-07-16,Nashville,25,1536.43,22.96
2025-07-16,New York,189,11254.26,103.45
2025-07-16,Orlando,52,3206.38,18.09
2025-07-16,Philadelphia,146,9882.98,165.07
2025-07-16,Phoenix,89,5918.43,86.13
2025-07-16,Pittsburgh,30,1788.81,21.11
2025-07-16,Portland OR,49,3148.17,68.78
2025-07-16,Sacramento,51,3342.17,23.13
2025-07-16,San Antonio,33,2140.56,28.09
2025-07-16,San Francisco,100,6283.01,109.32
2025-07-16,Seattle,82,4949.8,52.01
2025-07-16,St. Louis,46,2950.5,39.59
2025-07-16,Tampa,72,4188.07,69.8
2025-07-16,Washington DC,144,9063.66,154.21
2025-07-17,Atlanta,116,7809.47,154.83
2025-07-17,Baltimore,29,1890.54,14.95
2025-07-17,Boston,103,6862.91,149.07
2025-07-17,Charlotte,46,3010.81,49.77
2025-07-17,Chicago,158,9269.93,162.9
2025-07-17,Columbus OH,22,1348.37,9.4
2025-07-17,Dallas-Ft. Worth,149,8814.55,65.1
2025-07-17,Denver,69,4176.08,96.88
2025-07-17,Hartford,26,1520.92,30.63
2025-07-17,Houston,135,9168.69,143.01
2025-07-17,Indianapolis,35,2149.69,13.02
2025-07-17,Kansas City,23,1533.71,33.85
2025-07-17,Los Angeles,190,11837.4,256.36
2025-07-17,Miami,57,3604.84,48.38
2025-07-17,Milwaukee,24,1475.14,8.31
2025-07-17,Minneapolis,78,4648.18,38.91
2025-07-17,Nashville,23,1463.24,26.86
2025-07-17,New York,186,11362.41,170.03
2025-07-17,Orlando,58,3652.09,47.72
2025-07-17,Philadelphia,159,9344.05,183.83
2025-07-17,Phoenix,90,5957.19,107.46
2025-07-17,Pittsburgh,33,2080.37,23.66
2025-07-17,Portland OR,44,2910.17,60.77
2025-07-17,Sacramento,52,3478.28,48.39
2025-07-17,San Antonio,30,1845.86,19.85
2025-07-17,San Francisco,105,6372.29,122.95
2025-07-17,Seattle,82,5019.34,57.99
2025-07-17,St. Louis,47,2900.26,25.64
2025-07-17,Tampa,72,4702.29,81.1
2025-07-17,Washington DC,131,8614.4,146.66
2025-07-18,Atlanta,107,6312.53,116.56
2025-07-18,Baltimore,30,1993.48,25.75
2025-07-18,Boston,113,7340.34,129.11
2025-07-18,Charlotte,42,2539.91,44.41
2025-07-18,Chicago,172,9999.01,234.16
2025-07-18,Columbus OH,23,1542.08,16.37
2025-07-18,Dallas-Ft. Worth,135,8947.13,201.61
2025-07-18,Denver,67,3950.41,94.48
2025-07-18,Hartford,28,1828.44,36.08
2025-07-18,Houston,130,8236.01,107.02
2025-07-18,Indianapolis,39,2398.23,48.97
2025-07-18,Kansas City,26,1689.52,26.2
2025-07-18,Los Angeles,203,12823.62,278.97
2025-07-18,Miami,56,3253.63,49.76
2025-07-18,Milwaukee,26,1718.0,14.69
2025-07-18,Minneapolis,82,5282.09,92.06
2025-07-18,Nashville,23,1524.62,9.34
2025-07-18,New York,203,13178.56,202.04
2025-07-18,Orlando,63,3919.48,56.65
2025-07-18,Philadelphia,171,10668.28,209.4
2025-07-18,Phoenix,91,5748.59,72.55
2025-07-18,Pittsburgh,33,2112.58,33.63
2025-07-18,Portland OR,51,3149.34,21.24
2025-07-18,Sacramento,53,3359.53,19.38
2025-07-18,San Antonio,33,2019.45,44.79
2025-07-18,San Francisco,99,6434.94,83.54
2025-07-18,Seattle,79,5348.79,27.1
2025-07-18,St. Louis,50,3104.87,46.86
2025-07-18,Tampa,70,4543.56,51.59
2025-07-18,Washington DC,130,8469.87,74.06
2025-07-19,Atlanta,126,8229.97,120.28
2025-07-19,Baltimore,32,2154.33,18.85
2025-07-19,Boston,127,7821.53,95.97
2025-07-19,Charlotte,48,2872.79,39.44
2025-07-19,Chicago,180,11797.24,57.6
2025-07-19,Columbus OH,25,1588.55,33.3
2025-07-19,Dallas-Ft. Worth,167,9758.29,128.5
2025-07-19,Denver,77,4674.18,90.63
2025-07-19,Hartford,29,1816.15,17.32
2025-07-19,Houston,147,9689.26,80.19
2025-07-19,Indianapolis,44,2614.85,43.23
2025-07-19,Kansas City,27,1581.67,37.89
2025-07-19,Los Angeles,221,14386.93,207.32
2025-07-19,Miami,63,4176.2,73.19
2025-07-19,Milwaukee,27,1814.83,36.25
2025-07-19,Minneapolis,89,5992.95,57.02
2025-07-19,Nashville,26,1558.4,21.99
2025-07-19,New York,216,12935.79,111.84
2025-07-19,Orlando,65,3802.33,35.55
2025-07-19,Philadelphia,161,10600.07,133.35
2025-07-19,Phoenix,97,5894.27,101.18
2025-07-19,Pittsburgh,36,2406.15,40.81
2025-07-19,Portland OR,52,3172.95,63.6
2025-07-19,Sacramento,60,3958.32,39.96
2025-07-19,San Antonio,38,2235.89,26.75
2025-07-19,San Francisco,106,6702.23,97.65
2025-07-19,Seattle,88,5755.17,56.99
2025-07-19,St. Louis,52,3295.31,33.01
2025-07-19,Tampa,79,5153.76,109.59
2025-07-19,Washington DC,153,10175.53,177.21
2025-07-20,Atlanta,125,7558.89,96.94
2025-07-20,Baltimore,35,2147.53,46.72
2025-07-20,Boston,133,8454.57,150.37
2025-07-20,Charlotte,45,2780.12,28.91
2025-07-20,Chicago,181,11845.54,263.76
2025-07-20,Columbus OH,26,1747.06,27.09
2025-07-20,Dallas-Ft. Worth,167,9920.48,149.62
2025-07-20,Denver,78,4602.23,48.4
2025-07-20,Hartford,30,1963.88,41.41
2025-07-20,Houston,145,9020.93,140.02
2025-07-20,Indianapolis,46,2810.37,45.75
2025-07-20,Kansas City,27,1644.16,28.61
2025-07-20,Los Angeles,225,14378.66,104.82
