date,dma,orders,revenue,ad_spend
2025-07-04,Minneapolis,69,4211.14,61.86
2025-07-04,Nashville,27,1670.88,34.61
2025-07-04,New York,214,13116.83,281.15
2025-07-04,Orlando,55,3444.67,68.97
2025-07-04,Philadelphia,153,10324.45,206.39
2025-07-04,Phoenix,83,5141.11,121.87
2025-07-04,Pittsburgh,32,2045.19,42.71
2025-07-04,Portland OR,41,2664.57,50.59
2025-07-04,Sacramento,51,3368.33,48.68
2025-07-04,San Antonio,40,2681.08,47.45
2025-07-04,San Francisco,101,6127.35,51.45
2025-07-04,Seattle,83,5430.18,104.58
2025-07-04,St. Louis,42,2630.42,33.99
2025-07-04,Tampa,78,4743.63,55.29
2025-07-04,Washington DC,124,8176.26,73.95
2025-07-05,Atlanta,128,8077.2,97.0
2025-07-05,Baltimore,26,1627.02,23.48
2025-07-05,Boston,118,7840.38,54.8
2025-07-05,Charlotte,49,2959.42,47.77
2025-07-05,Chicago,195,11380.84,269.84
2025-07-05,Columbus OH,27,1715.08,9.47
2025-07-05,Dallas-Ft. Worth,168,11355.25,135.87
2025-07-05,Denver,76,4644.92,55.0
2025-07-05,Hartford,21,1333.02,21.76
2025-07-05,Houston,154,9578.81,85.44
2025-07-05,Indianapolis,40,2343.68,26.7
2025-07-05,Kansas City,21,1324.59,22.94
2025-07-05,Los Angeles,221,13457.07,90.49
2025-07-05,Miami,63,3725.36,31.88
2025-07-05,Milwaukee,25,1698.59,11.61
2025-07-05,Minneapolis,75,4947.65,71.23
2025-07-05,Nashville,31,1952.88,15.77
2025-07-05,New York,222,13473.85,76.38
2025-07-05,Orlando,60,3894.52,83.76
2025-07-05,Philadelphia,171,10854.75,127.86
2025-07-05,Phoenix,95,5679.08,137.43
2025-07-05,Pittsburgh,34,1974.98,11.82
2025-07-05,Portland OR,43,2543.44,46.23
2025-07-05,Sacramento,57,3670.83,37.34
2025-07-05,San Antonio,41,2421.42,27.0
2025-07-05,San Francisco,112,6708.05,106.4
2025-07-05,Seattle,93,5886.89,131.71
2025-07-05,St. Louis,49,2853.23,21.91
2025-07-05,Tampa,82,5082.05,40.87
2025-07-05,Washington DC,151,9846.3,88.87
2025-07-06,Atlanta,135,9053.81,89.94
2025-07-06,Baltimore,27,1702.57,33.92
2025-07-06,Boston,122,7779.64,116.62
2025-07-06,Charlotte,53,3377.17,74.65
2025-07-06,Chicago,194,12081.84,72.68
2025-07-06,Columbus OH,27,1658.15,13.53
2025-07-06,Dallas-Ft. Worth,173,10259.94,146.77
2025-07-06,Denver,80,5289.71,92.66
2025-07-06,Hartford,24,1613.43,18.38
2025-07-06,Houston,154,10134.43,141.98
2025-07-06,Indianapolis,42,2762.17,25.57
2025-07-06,Kansas City,21,1250.3,24.44
2025-07-06,Los Angeles,215,14406.11,244.82
2025-07-06,Miami,64,4210.92,90.47
2025-07-06,Milwaukee,27,1786.19,39.06
2025-07-06,Minneapolis,81,4829.6,115.9
2025-07-06,Nashville,31,1910.25,14.82
2025-07-06,New York,240,13990.38,122.24
2025-07-06,Orlando,65,4337.83,38.29
2025-07-06,Philadelphia,172,11591.61,239.13
2025-07-06,Phoenix,100,5800.61,80.42
2025-07-06,Pittsburgh,36,2183.87,21.13
2025-07-06,Portland OR,46,2994.85,34.94
2025-07-06,Sacramento,54,3493.76,73.32
2025-07-06,San Antonio,45,2799.21,25.76
2025-07-06,San Francisco,121,8046.71,178.52
2025-07-06,Seattle,95,6048.37,128.69
2025-07-06,St. Louis,51,3145.02,45.64
2025-07-06,Tampa,84,5519.77,80.42
2025-07-06,Washington DC,149,10059.27,108.66
2025-07-07,Atlanta,106,6278.22,98.18
2025-07-07,Baltimore,21,1391.24,12.3
2025-07-07,Boston,99,6416.86,40.78
2025-07-07,Charlotte,40,2608.41,52.23
2025-07-07,Chicago,157,10592.04,78.14
2025-07-07,Columbus OH,22,1293.12,18.52
2025-07-07,Dallas-Ft. Worth,139,8473.45,68.4
2025-07-07,Denver,61,3595.5,87.39
2025-07-07,Hartford,18,1102.82,12.39
2025-07-07,Houston,118,7913.34,62.91
2025-07-07,Indianapolis,34,1978.13,17.13
2025-07-07,Kansas City,17,1097.35,13.24
2025-07-07,Los Angeles,178,11171.2,130.82
2025-07-07,Miami,50,3219.27,74.58
2025-07-07,Milwaukee,21,1346.92,22.06
2025-07-07,Minneapolis,62,3791.23,92.97
2025-07-07,Nashville,24,1464.95,17.36
2025-07-07,New York,187,11737.13,110.19
2025-07-07,Orlando,53,3465.49,48.19
2025-07-07,Philadelphia,139,8605.42,105.28
2025-07-07,Phoenix,78,4794.26,77.54
2025-07-07,Pittsburgh,29,1962.32,29.77
2025-07-07,Portland OR,36,2303.02,23.81
2025-07-07,Sacramento,47,2991.12,30.79
2025-07-07,San Antonio,35,2192.26,50.71
2025-07-07,San Francisco,88,5595.19,86.05
2025-07-07,Seattle,76,4762.07,113.42
2025-07-07,St. Louis,38,2397.62,17.73
2025-07-07,Tampa,68,4121.39,82.63
2025-07-07,Washington DC,117,6792.51,123.63
2025-07-08,Atlanta,109,6887.5,132.13
2025-07-08,Baltimore,22,1492.52,22.31
2025-07-08,Boston,102,6298.91,96.62
2025-07-08,Charlotte,43,2527.02,48.38
2025-07-08,Chicago,165,9931.25,202.1
2025-07-08,Columbus OH,22,1370.7,7.9
2025-07-08,Dallas-Ft. Worth,145,8972.26,48.02
2025-07-08,Denver,63,3979.01,20.89
2025-07-08,Hartford,20,1190.51,19.03
2025-07-08,Houston,123,8073.68,181.85
2025-07-08,Indianapolis,36,2243.88,21.3
2025-07-08,Kansas City,18,1206.22,13.98
2025-07-08,Los Angeles,179,11251.28,80.08
2025-07-08,Miami,53,3530.76,50.2
2025-07-08,Milwaukee,23,1343.1,27.35
2025-07-08,Minneapolis,69,4525.88,26.01
2025-07-08,Nashville,27,1621.04,10.89
2025-07-08,New York,205,12442.68,156.84
2025-07-08,Orlando,54,3482.44,43.47
2025-07-08,Philadelphia,154,9703.91,157.03
2025-07-08,Phoenix,81,5279.65,121.28
2025-07-08,Pittsburgh,30,1742.7,27.12
2025-07-08,Portland OR,39,2295.85,14.42
2025-07-08,Sacramento,47,2840.51,59.64
2025-07-08,San Antonio,39,2637.87,28.34
2025-07-08,San Francisco,96,6257.52,94.47
2025-07-08,Seattle,81,5442.84,45.59
2025-07-08,St. Louis,41,2784.8,35.75
2025-07-08,Tampa,73,4898.16,47.55
2025-07-08,Washington DC,116,7675.04,45.85
2025-07-09,Atlanta,119,7847.51,127.26
2025-07-09,Baltimore,23,1424.64,20.58
2025-07-09,Boston,101,6148.41,75.63
2025-07-09,Charlotte,44,2773.62,39.49
2025-07-09,Chicago,165,9630.74,201.26
2025-07-09,Columbus OH,23,1405.39,24.2
2025-07-09,Dallas-Ft. Worth,146,9728.89,92.76
2025-07-09,Denver,69,4380.3,26.21
2025-07-09,Hartford,21,1423.87,30.67
2025-07-09,Houston,131,7975.71,114.67
2025-07-09,Indianapolis,36,2300.35,30.05
2025-07-09,Kansas City,18,1143.72,26.71
2025-07-09,Los Angeles,185,11310.8,130.34
2025-07-09,Miami,57,3688.07,26.68
2025-07-09,Milwaukee,24,1558.11,8.98
2025-07-09,Minneapolis,69,4129.59,45.54
2025-07-09,Nashville,28,1837.78,28.12
2025-07-09,New York,207,13205.25,199.4
2025-07-09,Orlando,57,3561.37,49.71
2025-07-09,Philadelphia,158,9553.99,70.68
2025-07-09,Phoenix,79,4777.4,39.43
2025-07-09,Pittsburgh,29,1900.66,12.14
2025-07-09,Portland OR,40,2567.5,42.6
2025-07-09,Sacramento,48,3033.5,38.91
2025-07-09,San Antonio,38,2415.36,16.04
2025-07-09,San Francisco,96,5747.22,116.56
2025-07-09,Seattle,85,5004.81,39.89
2025-07-09,St. Louis,40,2688.86,32.48
2025-07-09,Tampa,70,4651.77,98.59
2025-07-09,Washington DC,114,7076.87,118.86
2025-07-10,Atlanta,113,7094.69,79.95
2025-07-10,Baltimore,24,1575.19,24.13
2025-07-10,Boston,108,7242.11,75.52
2025-07-10,Charlotte,44,2810.78,64.85
2025-07-10,Chicago,167,10206.1,175.91
2025-07-10,Columbus OH,22,1384.16,17.05
2025-07-10,Dallas-Ft. Worth,158,10378.99,228.29
2025-07-10,Denver,70,4347.24,90.37
2025-07-10,Hartford,20,1192.31,25.17
2025-07-10,Houston,133,8301.57,84.76
2025-07-10,Indianapolis,36,2172.65,23.05
2025-07-10,Kansas City,19,1166.96,8.84
2025-07-10,Los Angeles,190,11790.55,75.84
2025-07-10,Miami,51,3268.14,45.68
2025-07-10,Milwaukee,23,1391.01,9.2
2025-07-10,Minneapolis,70,4426.03,96.02
2025-07-10,Nashville,28,1779.51,28.74
2025-07-10,New York,214,12421.2,101.51
2025-07-10,Orlando,56,3296.06,82.99
2025-07-10,Philadelphia,159,9592.99,209.52
2025-07-10,Phoenix,86,5664.76,28.43
2025-07-10,Pittsburgh,29,1933.55,37.31
2025-07-10,Portland OR,40,2581.66,28.32
2025-07-10,Sacramento,50,3156.3,55.8
2025-07-10,San Antonio,38,2512.17,56.64
2025-07-10,San Francisco,96,6234.4,63.32
2025-07-10,Seattle,78,4796.0,83.9
2025-07-10,St. Louis,44,2931.69,63.07
2025-07-10,Tampa,78,4902.97,37.48
2025-07-10,Washington DC,122,7088.72,100.5
2025-07-11,Atlanta,109,6702.44,94.89
2025-07-11,Baltimore,24,1598.35,32.87
2025-07-11,Boston,111,7395.39,78.82
2025-07-11,Charlotte,45,2720.35,21.67
2025-07-11,Chicago,170,11297.09,63.94
2025-07-11,Columbus OH,24,1497.45,22.24
2025-07-11,Dallas-Ft. Worth,150,10126.41,136.18
2025-07-11,Denver,68,4246.56,56.01
2025-07-11,Hartford,21,1299.74,22.81
2025-07-11,Houston,130,7715.25,159.97
2025-07-11,Indianapolis,35,2336.82,36.03
2025-07-11,Kansas City,18,1150.77,12.62
2025-07-11,Los Angeles,200,12715.49,259.7
2025-07-11,Miami,53,3196.98,73.83
2025-07-11,Milwaukee,25,1602.19,15.41
2025-07-11,Minneapolis,72,4491.32,21.83
2025-07-11,Nashville,29,1970.83,18.44
2025-07-11,New York,220,13813.09,155.32
2025-07-11,Orlando,56,3561.46,19.18
2025-07-11,Philadelphia,163,10106.7,192.13
2025-07-11,Phoenix,83,4883.38,45.57
2025-07-11,Pittsburgh,30,1779.98,37.57
2025-07-11,Portland OR,39,2391.94,24.55
2025-07-11,Sacramento,50,3187.54,57.94
2025-07-11,San Antonio,40,2646.28,23.94
2025-07-11,San Francisco,99,6724.71,33.56
2025-07-11,Seattle,86,5732.44,35.54
2025-07-11,St. Louis,44,2786.51,16.11
2025-07-11,Tampa,78,4841.07,95.11
2025-07-11,Washington DC,119,6938.73,89.23
2025-07-12,Atlanta,127,8152.59,71.15
2025-07-12,Baltimore,26,1764.09,28.48
2025-07-12,Boston,117,6914.12,87.72
2025-07-12,Charlotte,51,2996.8,65.84
2025-07-12,Chicago,187,12356.84,77.67
2025-07-12,Columbus OH,26,1711.11,32.75
2025-07-12,Dallas-Ft. Worth,170,11340.98,186.59
2025-07-12,Denver,75,5052.27,75.28
2025-07-12,Hartford,22,1464.63,25.27
2025-07-12,Houston,147,9099.13,137.17
2025-07-12,Indianapolis,42,2657.93,41.06
2025-07-12,Kansas City,21,1277.65,31.41
2025-07-12,Los Angeles,217,14739.2,241.28
2025-07-12,Miami,61,3551.94,42.84
2025-07-12,Milwaukee,27,1618.03,22.14
2025-07-12,Minneapolis,77,5044.82,52.54
2025-07-12,Nashville,31,2096.03,38.97
2025-07-12,New York,238,14791.96,113.49
2025-07-12,Orlando,63,3797.66,25.72
2025-07-12,Philadelphia,172,10225.75,79.86
2025-07-12,Phoenix,96,6462.8,49.1
2025-07-12,Pittsburgh,33,2131.48,34.88
2025-07-12,Portland OR,45,2968.47,41.23
2025-07-12,Sacramento,53,3586.66,62.55
2025-07-12,San Antonio,43,2541.2,45.19
2025-07-12,San Francisco,108,6615.73,79.24
2025-07-12,Seattle,93,5788.37,31.87
2025-07-12,St. Louis,49,3223.24,22.5
2025-07-12,Tampa,87,5624.52,72.87
2025-07-12,Washington DC,134,8635.44,151.48
2025-07-13,Atlanta,132,8743.57,168.83
2025-07-13,Baltimore,27,1810.18,29.61
2025-07-13,Boston,125,8101.36,165.33
2025-07-13,Charlotte,51,3459.62,56.52
2025-07-13,Chicago,194,11642.76,198.41
2025-07-13,Columbus OH,28,1682.76,12.38
2025-07-13,Dallas-Ft. Worth,173,10105.73,195.36
2025-07-13,Denver,81,4988.49,82.64
2025-07-13,Hartford,24,1528.28,29.63
2025-07-13,Houston,152,9229.94,173.38
2025-07-13,Indianapolis,44,2697.51,52.06
2025-07-13,Kansas City,22,1438.17,19.33
2025-07-13,Los Angeles,220,14870.15,255.54
2025-07-13,Miami,61,3600.36,62.08
2025-07-13,Milwaukee,28,1795.14,15.82
2025-07-13,Minneapolis,78,4854.58,92.89
2025-07-13,Nashville,31,1859.75,41.95
2025-07-13,New York,239,15866.97,208.57
2025-07-13,Orlando,65,4368.48,30.67
2025-07-13,Philadelphia,186,11239.39,179.44
2025-07-13,Phoenix,98,5764.46,41.58
2025-07-13,Pittsburgh,35,2284.01,47.23
2025-07-13,Portland OR,45,2778.94,57.78
2025-07-13,Sacramento,60,3499.76,44.1
2025-07-13,San Antonio,45,2758.22,17.42
2025-07-13,San Francisco,109,6997.58,99.93
2025-07-13,Seattle,98,6249.6,31.63
2025-07-13,St. Louis,48,2879.18,61.33
2025-07-13,Tampa,85,5384.56,62.29
2025-07-13,Washington DC,138,8236.31,132.15
2025-07-14,Atlanta,110,6502.4,118.61
2025-07-14,Baltimore,20,1287.45,10.28
2025-07-14,Boston,94,6211.33,52.52
2025-07-14,Charlotte,41,2710.37,16.44
2025-07-14,Chicago,156,10163.07,169.07
2025-07-14,Columbus OH,21,1421.86,24.89
2025-07-14,Dallas-Ft. Worth,136,8611.47,89.96
2025-07-14,Denver,63,4137.44,66.62
2025-07-14,Hartford,18,1120.32,17.08
2025-07-14,Houston,117,7126.35,125.46
2025-07-14,Indianapolis,33,1932.44,21.21
2025-07-14,Kansas City,16,1004.61,9.62
2025-07-14,Los Angeles,166,10970.12,105.23
2025-07-14,Miami,48,3262.87,63.79
2025-07-14,Milwaukee,22,1421.25,16.04
2025-07-14,Minneapolis,60,4026.1,74.4
2025-07-14,Nashville,26,1536.57,9.79
2025-07-14,New York,199,12924.83,71.99
2025-07-14,Orlando,51,3146.17,69.05
2025-07-14,Philadelphia,139,9031.39,57.8
2025-07-14,Phoenix,78,5109.44,112.11
2025-07-14,Pittsburgh,27,1832.32,30.85
2025-07-14,Portland OR,38,2504.1,45.38
2025-07-14,Sacramento,48,3155.34,48.11
2025-07-14,San Antonio,37,2401.37,44.21
2025-07-14,San Francisco,90,5613.17,123.47
2025-07-14,Seattle,77,4615.53,115.01
2025-07-14,St. Louis,38,2525.99,24.88
2025-07-14,Tampa,74,5017.86,74.67
2025-07-14,Washington DC,108,6480.07,123.08
2025-07-15,Atlanta,105,6633.5,130.57
2025-07-15,Baltimore,24,1623.95,12.63
2025-07-15,Boston,108,6431.46,88.2
2025-07-15,Charlotte,45,2617.63,22.76
2025-07-15,Chicago,159,10044.05,195.3
2025-07-15,Columbus OH,21,1332.62,30.84
2025-07-15,Dallas-Ft. Worth,144,8388.75,153.85
2025-07-15,Denver,70,4552.74,33.33
2025-07-15,Hartford,19,1219.25,21.83
2025-07-15,Houston,124,7270.8,168.44
2025-07-15,Indianapolis,35,2038.29,43.8
2025-07-15,Kansas City,17,1005.21,23.69
2025-07-15,Los Angeles,196,11611.5,193.8
2025-07-15,Miami,53,3255.44,28.37
2025-07-15,Milwaukee,24,1488.1,25.27
2025-07-15,Minneapolis,67,4119.52,20.65
2025-07-15,Nashville,26,1693.45,22.89
2025-07-15,New York,202,12819.11,251.35
2025-07-15,Orlando,54,3596.82,29.86
2025-07-15,Philadelphia,149,9378.37,74.29
2025-07-15,Phoenix,83,5365.53,63.19
2025-07-15,Pittsburgh,30,2000.29,39.15
2025-07-15,Portland OR,38,2393.31,54.84
2025-07-15,Sacramento,46,2886.03,23.5
2025-07-15,San Antonio,39,2340.48,13.51
2025-07-15,San Francisco,98,6348.23,67.48
2025-07-15,Seattle,79,5327.82,72.57
2025-07-15,St. Louis,41,2748.08,49.56
2025-07-15,Tampa,75,5046.01,68.54
2025-07-15,Washington DC,109,7262.99,147.47
2025-07-16,Atlanta,114,6856.73,165.13
2025-07-16,Baltimore,23,1359.87,31.18
2025-07-16,Boston,108,6531.84,85.88
2025-07-16,Charlotte,46,2740.99,52.96
2025-07-16,Chicago,167,11051.02,80.18
2025-07-16,Columbus OH,21,1378.42,8.43
2025-07-16,Dallas-Ft. Worth,151,10187.83,143.66
2025-07-16,Denver,65,4042.96,29.84
2025-07-16,Hartford,19,1274.91,24.85
2025-07-16,Houston,127,7943.69,149.59
2025-07-16,Indianapolis,37,2231.32,25.44
2025-07-16,Kansas City,17,1136.45,7.67
2025-07-16,Los Angeles,193,11788.98,287.35
2025-07-16,Miami,54,3374.25,53.17
2025-07-16,Milwaukee,23,1383.12,7.37
2025-07-16,Minneapolis,71,4421.95,66.81
2025-07-16,Nashville,27,1811.11,14.89
2025-07-16,New York,200,13051.6,144.65
2025-07-16,Orlando,56,3708.32,27.94
2025-07-16,Philadelphia,156,9790.02,182.5
2025-07-16,Phoenix,80,4654.99,110.93
2025-07-16,Pittsburgh,30,1967.53,30.47
2025-07-16,Portland OR,40,2632.37,41.52
2025-07-16,Sacramento,48,3236.59,17.74
2025-07-16,San Antonio,40,2350.23,58.89
2025-07-16,San Francisco,96,5867.89,32.91
2025-07-16,Seattle,84,5514.81,74.65
2025-07-16,St. Louis,45,2825.81,29.41
2025-07-16,Tampa,78,5301.48,99.65
2025-07-16,Washington DC,122,7722.03,96.02
2025-07-17,Atlanta,115,7385.12,58.4
2025-07-17,Baltimore,23,1513.63,19.51
2025-07-17,Boston,108,6491.39,136.68
2025-07-17,Charlotte,45,2822.12,65.12
2025-07-17,Chicago,177,11367.51,143.49
2025-07-17,Columbus OH,22,1494.43,15.22
2025-07-17,Dallas-Ft. Worth,144,8530.13,82.51
2025-07-17,Denver,68,4204.42,92.61
2025-07-17,Hartford,20,1283.1,29.41
2025-07-17,Houston,131,8893.04,154.24
2025-07-17,Indianapolis,36,2240.54,32.2
2025-07-17,Kansas City,17,1011.96,11.62
2025-07-17,Los Angeles,196,13249.12,158.39
2025-07-17,Miami,55,3425.79,81.26
2025-07-17,Milwaukee,25,1473.42,12.96
2025-07-17,Minneapolis,72,4834.32,25.33
2025-07-17,Nashville,26,1540.17,11.51
2025-07-17,New York,196,12773.89,280.68
2025-07-17,Orlando,54,3497.16,20.42
2025-07-17,Philadelphia,155,9970.88,158.27
2025-07-17,Phoenix,82,4839.28,41.31
2025-07-17,Pittsburgh,29,1700.69,40.85
2025-07-17,Portland OR,40,2368.83,50.25
2025-07-17,Sacramento,47,3106.18,59.83
2025-07-17,San Antonio,38,2341.01,28.93
2025-07-17,San Francisco,96,5823.45,137.3
2025-07-17,Seattle,78,4729.31,61.65
2025-07-17,St. Louis,43,2647.6,25.11
2025-07-17,Tampa,76,4753.63,36.45
2025-07-17,Washington DC,116,7217.43,89.53
2025-07-18,Atlanta,114,7513.66,35.22
2025-07-18,Baltimore,24,1524.71,35.79
2025-07-18,Boston,111,6668.93,165.46
2025-07-18,Charlotte,47,2890.0,47.55
2025-07-18,Chicago,170,10709.82,175.74
2025-07-18,Columbus OH,23,1562.31,9.1
2025-07-18,Dallas-Ft. Worth,148,9697.32,50.03
2025-07-18,Denver,69,4172.05,31.52
2025-07-18,Hartford,21,1359.23,19.79
2025-07-18,Houston,131,8257.83,172.43
2025-07-18,Indianapolis,38,2472.34,46.55
2025-07-18,Kansas City,18,1181.29,8.75
2025-07-18,Los Angeles,202,13613.19,206.17
2025-07-18,Miami,56,3618.03,26.23
2025-07-18,Milwaukee,26,1641.73,18.9
2025-07-18,Minneapolis,71,4578.87,77.12
2025-07-18,Nashville,29,1866.77,18.28
2025-07-18,New York,221,13900.42,267.49
2025-07-18,Orlando,56,3352.55,30.9
2025-07-18,Philadelphia,154,9233.31,159.7
2025-07-18,Phoenix,83,5376.55,47.7
2025-07-18,Pittsburgh,31,1835.99,44.74
2025-07-18,Portland OR,41,2394.56,53.05
2025-07-18,Sacramento,51,3070.99,56.46
2025-07-18,San Antonio,41,2414.83,14.29
2025-07-18,San Francisco,106,6169.58,74.8
2025-07-18,Seattle,87,5455.38,47.26
2025-07-18,St. Louis,43,2627.55,62.38
2025-07-18,Tampa,77,4490.12,53.44
2025-07-18,Washington DC,118,7353.51,124.54
2025-07-19,Atlanta,124,7568.26,109.17
2025-07-19,Baltimore,27,1824.2,31.88
2025-07-19,Boston,120,7119.81,66.92
2025-07-19,Charlotte,52,3044.25,18.75
2025-07-19,Chicago,186,12140.75,217.24
2025-07-19,Columbus OH,25,1490.5,8.83
2025-07-19,Dallas-Ft. Worth,165,10591.05,236.97
2025-07-19,Denver,76,4871.92,113.68
2025-07-19,Hartford,23,1347.93,14.32
2025-07-19,Houston,147,9568.56,181.69
2025-07-19,Indianapolis,40,2594.64,15.65
2025-07-19,Kansas City,20,1243.45,17.93
2025-07-19,Los Angeles,223,14762.33,267.0
2025-07-19,Miami,60,3643.46,72.01
2025-07-19,Milwaukee,27,1653.65,39.21
2025-07-19,Minneapolis,76,4986.68,86.94
2025-07-19,Nashville,31,1959.6,21.33
2025-07-19,New York,228,14643.75,252.07
2025-07-19,Orlando,61,3934.55,78.31
2025-07-19,Philadelphia,175,10337.52,103.92
2025-07-19,Phoenix,94,6049.16,33.84
2025-07-19,Pittsburgh,33,2071.85,15.72
2025-07-19,Portland OR,44,2766.82,38.79
2025-07-19,Sacramento,54,3141.49,45.2
2025-07-19,San Antonio,44,2866.36,28.15
2025-07-19,San Francisco,107,6795.93,64.52
2025-07-19,Seattle,91,5489.0,133.22
2025-07-19,St. Louis,45,2843.44,23.84
2025-07-19,Tampa,87,5395.51,112.61
2025-07-19,Washington DC,135,8528.01,46.43
2025-07-20,Atlanta,124,8212.11,59.28
2025-07-20,Baltimore,27,1580.47,23.09
2025-07-20,Boston,122,8291.5,70.59
2025-07-20,Charlotte,53,3409.51,46.53
2025-07-20,Chicago,200,12144.94,133.74
2025-07-20,Columbus OH,26,1563.02,13.31
2025-07-20,Dallas-Ft. Worth,172,10902.23,172.26
2025-07-20,Denver,81,5493.67,105.52
2025-07-20,Hartford,23,1497.61,14.14
2025-07-20,Houston,150,10023.08,205.57
2025-07-20,Indianapolis,42,2624.15,42.11
2025-07-20,Kansas City,20,1192.09,8.78
2025-07-20,Los Angeles,226,15157.9,255.99
