date,dma,orders,revenue,ad_spend
2025-07-03,Philadelphia,164,10316.74,88.35
2025-07-03,Phoenix,85,5755.96,34.61
2025-07-03,Pittsburgh,36,2273.75,32.93
2025-07-03,Portland OR,41,2562.55,51.63
2025-07-03,Sacramento,50,3236.69,36.32
2025-07-03,San Antonio,31,2017.45,38.24
2025-07-03,San Francisco,95,5839.74,120.57
2025-07-03,Seattle,90,5673.67,128.3
2025-07-03,St. Louis,43,2508.73,44.63
2025-07-03,Tampa,76,4890.64,105.75
2025-07-03,Washington DC,128,8499.51,82.13
2025-07-04,Atlanta,111,6522.56,79.27
2025-07-04,Baltimore,32,1984.0,35.09
2025-07-04,Boston,96,6023.38,96.97
2025-07-04,Charlotte,42,2455.46,38.46
2025-07-04,Chicago,183,11451.45,199.8
2025-07-04,Columbus OH,22,1335.71,28.31
2025-07-04,Dallas-Ft. Worth,167,10161.04,116.67
2025-07-04,Denver,67,4515.73,91.87
2025-07-04,Hartford,28,1709.02,15.47
2025-07-04,Houston,140,8438.93,199.93
2025-07-04,Indianapolis,42,2459.5,26.39
2025-07-04,Kansas City,19,1242.55,14.5
2025-07-04,Los Angeles,195,11586.24,141.02
2025-07-04,Miami,61,3587.21,35.86
2025-07-04,Milwaukee,16,1047.67,15.81
2025-07-04,Minneapolis,70,4260.07,52.18
2025-07-04,Nashville,30,2003.05,13.22
2025-07-04,New York,185,12297.64,257.36
2025-07-04,Orlando,54,3580.2,43.9
2025-07-04,Philadelphia,168,10979.94,225.07
2025-07-04,Phoenix,88,5405.31,84.28
2025-07-04,Pittsburgh,34,2047.12,41.33
2025-07-04,Portland OR,39,2566.83,23.11
2025-07-04,Sacramento,46,2798.13,41.77
2025-07-04,San Antonio,31,1920.46,19.45
2025-07-04,San Francisco,98,6475.61,122.43
2025-07-04,Seattle,93,5437.15,130.32
2025-07-04,St. Louis,45,2872.5,61.18
2025-07-04,Tampa,78,4588.4,71.27
2025-07-04,Washington DC,133,8126.61,151.21
2025-07-05,Atlanta,136,8019.85,183.93
2025-07-05,Baltimore,34,2272.15,11.91
2025-07-05,Boston,115,6946.42,36.06
2025-07-05,Charlotte,47,3080.16,19.48
2025-07-05,Chicago,194,11840.9,117.68
2025-07-05,Columbus OH,24,1557.67,16.83
2025-07-05,Dallas-Ft. Worth,168,10838.61,236.22
2025-07-05,Denver,74,5001.22,81.42
2025-07-05,Hartford,31,2073.0,20.37
2025-07-05,Houston,154,9592.74,213.75
2025-07-05,Indianapolis,45,2865.65,53.14
2025-07-05,Kansas City,21,1247.68,25.2
2025-07-05,Los Angeles,216,12900.29,228.89
2025-07-05,Miami,67,4089.24,99.82
2025-07-05,Milwaukee,18,1093.58,13.53
2025-07-05,Minneapolis,76,5095.76,96.11
2025-07-05,Nashville,31,1853.11,41.59
2025-07-05,New York,218,13763.6,194.49
2025-07-05,Orlando,55,3575.13,75.2
2025-07-05,Philadelphia,186,10867.44,134.9
2025-07-05,Phoenix,91,6177.19,83.12
2025-07-05,Pittsburgh,39,2273.47,37.2
2025-07-05,Portland OR,45,3028.51,63.11
2025-07-05,Sacramento,58,3839.64,39.15
2025-07-05,San Antonio,34,2000.62,45.84
2025-07-05,San Francisco,109,7198.27,158.52
2025-07-05,Seattle,95,6032.28,142.25
2025-07-05,St. Louis,50,2987.09,51.98
2025-07-05,Tampa,91,5601.32,88.37
2025-07-05,Washington DC,136,8730.34,120.53
2025-07-06,Atlanta,136,8575.5,188.84
2025-07-06,Baltimore,37,2446.84,22.61
2025-07-06,Boston,114,7576.92,35.73
2025-07-06,Charlotte,48,3114.9,40.93
2025-07-06,Chicago,204,13868.26,72.28
2025-07-06,Columbus OH,25,1529.85,28.18
2025-07-06,Dallas-Ft. Worth,163,10360.02,170.17
2025-07-06,Denver,71,4540.91,82.25
2025-07-06,Hartford,35,2364.21,15.42
2025-07-06,Houston,160,9769.1,63.4
2025-07-06,Indianapolis,49,3155.52,45.37
2025-07-06,Kansas City,22,1335.66,9.52
2025-07-06,Los Angeles,211,14346.35,135.28
2025-07-06,Miami,71,4740.71,49.19
2025-07-06,Milwaukee,17,1017.53,20.4
2025-07-06,Minneapolis,84,5509.18,58.63
2025-07-06,Nashville,32,1999.67,15.6
2025-07-06,New York,215,13722.77,102.47
2025-07-06,Orlando,61,3969.4,65.14
2025-07-06,Philadelphia,187,12519.83,145.42
2025-07-06,Phoenix,104,6048.25,58.8
2025-07-06,Pittsburgh,43,2614.04,43.75
2025-07-06,Portland OR,48,2837.31,31.78
2025-07-06,Sacramento,58,3773.0,34.89
2025-07-06,San Antonio,36,2289.08,15.88
2025-07-06,San Francisco,118,7465.91,83.84
2025-07-06,Seattle,107,6314.27,90.11
2025-07-06,St. Louis,53,3075.14,33.26
2025-07-06,Tampa,97,6394.19,62.21
2025-07-06,Washington DC,138,8346.93,144.21
2025-07-07,Atlanta,109,7262.53,41.75
2025-07-07,Baltimore,28,1789.77,39.53
2025-07-07,Boston,96,6499.58,124.16
2025-07-07,Charlotte,43,2704.52,53.78
2025-07-07,Chicago,162,9931.72,186.46
2025-07-07,Columbus OH,21,1361.62,7.33
2025-07-07,Dallas-Ft. Worth,130,8672.17,114.18
2025-07-07,Denver,63,4243.4,89.4
2025-07-07,Hartford,25,1503.76,34.08
2025-07-07,Houston,123,7452.13,139.7
2025-07-07,Indianapolis,38,2534.23,27.45
2025-07-07,Kansas City,18,1163.02,16.06
2025-07-07,Los Angeles,167,11200.24,110.16
2025-07-07,Miami,57,3672.29,81.55
2025-07-07,Milwaukee,14,939.14,6.09
2025-07-07,Minneapolis,66,3928.84,34.43
2025-07-07,Nashville,28,1847.21,8.77
2025-07-07,New York,175,10438.23,210.81
2025-07-07,Orlando,46,2788.65,30.7
2025-07-07,Philadelphia,139,8996.91,186.22
2025-07-07,Phoenix,82,5093.94,117.6
2025-07-07,Pittsburgh,33,2213.57,20.9
2025-07-07,Portland OR,39,2613.1,35.37
2025-07-07,Sacramento,43,2905.38,27.48
2025-07-07,San Antonio,28,1700.07,9.74
2025-07-07,San Francisco,89,5630.16,34.02
2025-07-07,Seattle,81,4926.75,63.93
2025-07-07,St. Louis,44,2594.82,21.71
2025-07-07,Tampa,67,4513.02,39.9
2025-07-07,Washington DC,125,8031.85,106.73
2025-07-08,Atlanta,114,7366.8,169.04
2025-07-08,Baltimore,30,1787.07,42.16
2025-07-08,Boston,87,5420.06,69.49
2025-07-08,Charlotte,42,2598.58,32.2
2025-07-08,Chicago,164,10431.26,55.52
2025-07-08,Columbus OH,22,1493.19,30.48
2025-07-08,Dallas-Ft. Worth,145,9501.17,207.17
2025-07-08,Denver,57,3427.32,50.35
2025-07-08,Hartford,28,1649.43,19.37
2025-07-08,Houston,127,8242.27,161.99
2025-07-08,Indianapolis,42,2638.7,61.43
2025-07-08,Kansas City,18,1144.34,15.7
2025-07-08,Los Angeles,174,11098.33,122.9
2025-07-08,Miami,60,3540.84,41.88
2025-07-08,Milwaukee,15,997.33,8.09
2025-07-08,Minneapolis,65,3818.76,21.16
2025-07-08,Nashville,30,2010.02,35.16
2025-07-08,New York,183,11906.31,81.47
2025-07-08,Orlando,51,3338.76,67.07
2025-07-08,Philadelphia,147,8599.04,65.77
2025-07-08,Phoenix,74,4969.05,65.95
2025-07-08,Pittsburgh,32,2035.68,45.95
2025-07-08,Portland OR,40,2693.16,33.81
2025-07-08,Sacramento,51,3357.13,22.16
2025-07-08,San Antonio,29,1911.76,24.95
2025-07-08,San Francisco,86,5576.49,81.97
2025-07-08,Seattle,87,5389.89,118.2
2025-07-08,St. Louis,47,2882.93,21.0
2025-07-08,Tampa,77,5106.24,36.35
2025-07-08,Washington DC,132,7708.58,42.78
2025-07-09,Atlanta,119,6979.08,133.37
2025-07-09,Baltimore,32,1957.56,35.99
2025-07-09,Boston,93,5591.12,123.99
2025-07-09,Charlotte,38,2209.74,40.19
2025-07-09,Chicago,170,10956.86,155.5
2025-07-09,Columbus OH,21,1223.61,20.06
2025-07-09,Dallas-Ft. Worth,146,9311.5,67.32
2025-07-09,Denver,64,4254.33,48.03
2025-07-09,Hartford,29,1716.13,18.73
2025-07-09,Houston,135,9102.56,181.62
2025-07-09,Indianapolis,44,2840.08,44.05
2025-07-09,Kansas City,20,1180.51,15.76
2025-07-09,Los Angeles,183,12061.26,191.67
2025-07-09,Miami,62,3930.73,82.51
2025-07-09,Milwaukee,15,1008.36,8.26
2025-07-09,Minneapolis,68,4263.63,47.62
2025-07-09,Nashville,28,1713.82,27.37
2025-07-09,New York,214,12880.97,143.77
2025-07-09,Orlando,51,2973.1,17.02
2025-07-09,Philadelphia,153,9776.65,220.24
2025-07-09,Phoenix,82,5361.49,70.32
2025-07-09,Pittsburgh,35,2180.51,14.0
2025-07-09,Portland OR,36,2386.55,31.67
2025-07-09,Sacramento,52,3440.19,70.92
2025-07-09,San Antonio,32,1881.41,46.38
2025-07-09,San Francisco,92,5834.0,109.11
2025-07-09,Seattle,87,5731.98,81.21
2025-07-09,St. Louis,46,2900.0,65.1
2025-07-09,Tampa,83,5359.76,85.91
2025-07-09,Washington DC,122,8129.94,137.63
2025-07-10,Atlanta,124,7405.0,131.91
2025-07-10,Baltimore,30,1934.69,33.96
2025-07-10,Boston,98,6068.57,125.78
2025-07-10,Charlotte,41,2673.57,49.22
2025-07-10,Chicago,178,11136.27,56.29
2025-07-10,Columbus OH,22,1293.93,12.54
2025-07-10,Dallas-Ft. Worth,139,8510.22,198.97
2025-07-10,Denver,66,3839.58,76.39
2025-07-10,Hartford,28,1855.07,33.68
2025-07-10,Houston,125,7742.9,94.56
2025-07-10,Indianapolis,42,2710.44,36.47
2025-07-10,Kansas City,18,1094.72,22.75
2025-07-10,Los Angeles,179,10889.06,141.32
2025-07-10,Miami,62,4010.37,52.32
2025-07-10,Milwaukee,14,931.99,6.94
2025-07-10,Minneapolis,71,4222.6,80.86
2025-07-10,Nashville,29,1838.95,26.28
2025-07-10,New York,206,13227.62,222.69
2025-07-10,Orlando,53,3322.95,34.96
2025-07-10,Philadelphia,157,9189.13,98.85
2025-07-10,Phoenix,82,5005.66,111.53
2025-07-10,Pittsburgh,36,2395.1,33.72
2025-07-10,Portland OR,38,2238.17,54.73
2025-07-10,Sacramento,49,2922.1,29.56
2025-07-10,San Antonio,28,1807.19,40.77
2025-07-10,San Francisco,105,6973.86,34.21
2025-07-10,Seattle,89,5699.8,121.03
2025-07-10,St. Louis,45,2855.17,34.66
2025-07-10,Tampa,76,4932.07,85.38
2025-07-10,Washington DC,131,8553.88,151.35
2025-07-11,Atlanta,136,7934.19,178.1
2025-07-11,Baltimore,33,2101.71,33.32
2025-07-11,Boston,95,6035.6,120.41
2025-07-11,Charlotte,40,2367.64,37.71
2025-07-11,Chicago,169,10042.79,165.01
2025-07-11,Columbus OH,21,1400.48,14.0
2025-07-11,Dallas-Ft. Worth,159,9762.56,179.33
2025-07-11,Denver,61,3736.61,83.03
2025-07-11,Hartford,29,1963.71,10.5
2025-07-11,Houston,143,8769.9,80.2
2025-07-11,Indianapolis,42,2812.42,30.4
2025-07-11,Kansas City,19,1225.83,16.69
2025-07-11,Los Angeles,190,12415.66,218.85
2025-07-11,Miami,61,3598.65,72.6
2025-07-11,Milwaukee,14,902.58,14.05
2025-07-11,Minneapolis,67,4065.31,92.95
2025-07-11,Nashville,30,1899.13,19.4
2025-07-11,New York,208,12758.18,65.53
2025-07-11,Orlando,53,3504.45,78.31
2025-07-11,Philadelphia,165,9987.67,51.84
2025-07-11,Phoenix,87,5628.28,126.62
2025-07-11,Pittsburgh,36,2411.64,33.66
2025-07-11,Portland OR,39,2574.26,35.48
2025-07-11,Sacramento,48,2939.24,69.09
2025-07-11,San Antonio,32,1872.64,9.62
2025-07-11,San Francisco,90,5414.42,107.3
2025-07-11,Seattle,87,5118.92,58.72
2025-07-11,St. Louis,51,3244.74,63.08
2025-07-11,Tampa,83,5439.01,66.07
2025-07-11,Washington DC,135,8071.87,195.24
2025-07-12,Atlanta,134,8147.33,163.65
2025-07-12,Baltimore,32,2040.15,26.25
2025-07-12,Boston,99,6544.2,82.96
2025-07-12,Charlotte,48,2938.91,60.55
2025-07-12,Chicago,197,11709.11,149.55
2025-07-12,Columbus OH,25,1614.61,36.24
2025-07-12,Dallas-Ft. Worth,160,9472.36,168.45
2025-07-12,Denver,70,4458.4,92.23
2025-07-12,Hartford,32,1963.35,28.8
2025-07-12,Houston,151,9737.49,218.41
2025-07-12,Indianapolis,51,3013.38,21.09
2025-07-12,Kansas City,21,1329.15,30.09
2025-07-12,Los Angeles,226,15349.7,156.81
2025-07-12,Miami,67,4118.42,25.7
2025-07-12,Milwaukee,16,1041.36,19.57
2025-07-12,Minneapolis,81,5011.6,79.44
2025-07-12,Nashville,34,2217.2,25.66
2025-07-12,New York,217,12833.44,115.31
2025-07-12,Orlando,60,3737.62,76.19
2025-07-12,Philadelphia,169,10350.61,233.65
2025-07-12,Phoenix,93,5522.64,30.19
2025-07-12,Pittsburgh,42,2820.02,61.56
2025-07-12,Portland OR,45,2669.55,26.37
2025-07-12,Sacramento,54,3671.92,52.53
2025-07-12,San Antonio,37,2323.73,22.84
2025-07-12,San Francisco,110,7069.61,67.82
2025-07-12,Seattle,103,6010.89,78.35
2025-07-12,St. Louis,53,3256.45,64.43
2025-07-12,Tampa,98,5953.34,40.34
2025-07-12,Washington DC,155,10003.29,61.79
2025-07-13,Atlanta,145,9783.94,83.11
2025-07-13,Baltimore,35,2163.78,18.19
2025-07-13,Boston,104,6915.39,51.16
2025-07-13,Charlotte,50,3359.69,44.98
2025-07-13,Chicago,206,12128.47,201.62
2025-07-13,Columbus OH,23,1467.04,23.57
2025-07-13,Dallas-Ft. Worth,189,12556.72,108.72
2025-07-13,Denver,72,4671.19,105.17
2025-07-13,Hartford,33,1980.62,14.24
2025-07-13,Houston,143,8915.17,204.82
2025-07-13,Indianapolis,50,3215.18,39.09
2025-07-13,Kansas City,22,1400.43,20.99
2025-07-13,Los Angeles,219,13308.19,327.75
2025-07-13,Miami,77,4636.72,64.8
2025-07-13,Milwaukee,17,1095.41,12.0
2025-07-13,Minneapolis,82,5234.04,42.78
2025-07-13,Nashville,34,2141.45,15.62
2025-07-13,New York,223,13400.39,171.22
2025-07-13,Orlando,60,3755.12,36.3
2025-07-13,Philadelphia,168,11280.65,222.54
2025-07-13,Phoenix,98,5849.61,52.69
2025-07-13,Pittsburgh,42,2836.33,30.15
2025-07-13,Portland OR,46,3092.29,52.44
2025-07-13,Sacramento,57,3567.47,68.34
2025-07-13,San Antonio,36,2404.95,41.19
2025-07-13,San Francisco,105,6872.41,69.59
2025-07-13,Seattle,101,6686.03,149.3
2025-07-13,St. Louis,52,3519.34,60.94
2025-07-13,Tampa,94,5728.99,99.11
2025-07-13,Washington DC,148,9344.58,179.74
2025-07-14,Atlanta,118,7650.54,145.14
2025-07-14,Baltimore,26,1656.04,34.27
2025-07-14,Boston,95,5624.54,109.04
2025-07-14,Charlotte,38,2356.95,47.64
2025-07-14,Chicago,165,10558.22,235.91
2025-07-14,Columbus OH,20,1195.68,12.26
2025-07-14,Dallas-Ft. Worth,132,8291.35,78.62
2025-07-14,Denver,58,3465.88,79.95
2025-07-14,Hartford,23,1459.94,7.3
2025-07-14,Houston,129,7974.2,192.55
2025-07-14,Indianapolis,38,2217.6,49.57
2025-07-14,Kansas City,16,990.36,18.88
2025-07-14,Los Angeles,165,11003.55,74.26
2025-07-14,Miami,58,3477.03,26.92
2025-07-14,Milwaukee,15,992.56,9.56
2025-07-14,Minneapolis,67,4348.25,86.78
2025-07-14,Nashville,28,1713.66,20.9
2025-07-14,New York,186,12529.74,145.22
2025-07-14,Orlando,46,3118.45,15.48
2025-07-14,Philadelphia,139,9158.37,98.37
2025-07-14,Phoenix,86,5543.31,128.94
2025-07-14,Pittsburgh,35,2247.03,26.09
2025-07-14,Portland OR,36,2160.07,15.44
2025-07-14,Sacramento,46,2857.16,39.09
2025-07-14,San Antonio,30,1999.07,17.82
2025-07-14,San Francisco,90,5959.86,80.78
2025-07-14,Seattle,81,5216.48,87.53
2025-07-14,St. Louis,48,3119.42,40.93
2025-07-14,Tampa,78,4936.72,69.89
2025-07-14,Washington DC,113,6641.23,111.7
2025-07-15,Atlanta,118,7304.01,121.98
2025-07-15,Baltimore,31,1812.76,37.48
2025-07-15,Boston,100,6058.97,137.19
2025-07-15,Charlotte,40,2337.05,45.74
2025-07-15,Chicago,159,9864.97,188.29
2025-07-15,Columbus OH,20,1253.15,19.92
2025-07-15,Dallas-Ft. Worth,162,10992.84,113.29
2025-07-15,Denver,62,3681.05,40.5
2025-07-15,Hartford,27,1810.14,16.27
2025-07-15,Houston,128,7734.44,120.25
2025-07-15,Indianapolis,41,2692.36,56.81
2025-07-15,Kansas City,19,1196.89,7.13
2025-07-15,Los Angeles,179,10595.23,153.98
2025-07-15,Miami,67,4375.42,65.51
2025-07-15,Milwaukee,15,946.55,7.17
2025-07-15,Minneapolis,64,4165.48,29.15
2025-07-15,Nashville,28,1664.37,36.78
2025-07-15,New York,196,12661.08,170.92
2025-07-15,Orlando,54,3188.86,17.29
2025-07-15,Philadelphia,150,10179.61,207.92
2025-07-15,Phoenix,79,4945.3,56.68
2025-07-15,Pittsburgh,40,2459.62,44.92
2025-07-15,Portland OR,37,2514.31,34.14
2025-07-15,Sacramento,49,2862.32,26.29
2025-07-15,San Antonio,30,1870.22,22.55
2025-07-15,San Francisco,99,5867.26,29.78
2025-07-15,Seattle,90,5253.85,62.06
2025-07-15,St. Louis,48,3102.78,56.86
2025-07-15,Tampa,90,5828.46,134.65
2025-07-15,Washington DC,121,7754.05,57.08
2025-07-16,Atlanta,115,7803.6,160.68
2025-07-16,Baltimore,30,1771.6,31.63
2025-07-16,Boston,97,6190.71,49.88
2025-07-16,Charlotte,41,2535.53,21.69
2025-07-16,Chicago,167,10081.76,241.46
2025-07-16,Columbus OH,22,1445.49,17.89
2025-07-16,Dallas-Ft. Worth,150,9364.73,196.57
2025-07-16,Denver,66,4283.11,61.99
2025-07-16,Hartford,25,1649.99,23.37
2025-07-16,Houston,128,7992.55,180.27
2025-07-16,Indianapolis,42,2488.76,26.02
2025-07-16,Kansas City,20,1295.23,26.98
2025-07-16,Los Angeles,179,11656.99,171.99
2025-07-16,Miami,59,3786.43,24.53
2025-07-16,Milwaukee,16,987.73,10.98
2025-07-16,Minneapolis,66,4207.04,69.71
2025-07-16,Nashville,31,2074.58,21.28
2025-07-16,New York,191,12119.12,217.93
2025-07-16,Orlando,54,3570.06,77.34
2025-07-16,Philadelphia,156,9194.42,101.82
2025-07-16,Phoenix,83,4834.03,91.81
2025-07-16,Pittsburgh,38,2343.38,56.28
2025-07-16,Portland OR,43,2919.72,51.8
2025-07-16,Sacramento,49,3303.05,16.83
2025-07-16,San Antonio,31,1865.54,30.72
2025-07-16,San Francisco,98,6130.18,105.45
2025-07-16,Seattle,93,5766.37,107.74
2025-07-16,St. Louis,43,2632.57,57.22
2025-07-16,Tampa,85,5654.75,114.14
2025-07-16,Washington DC,125,8487.81,178.22
2025-07-17,Atlanta,129,7895.85,69.74
2025-07-17,Baltimore,32,2107.0,12.59
2025-07-17,Boston,95,6262.53,60.06
2025-07-17,Charlotte,43,2812.66,17.05
2025-07-17,Chicago,163,9630.65,162.1
2025-07-17,Columbus OH,21,1406.0,26.74
2025-07-17,Dallas-Ft. Worth,151,8907.38,51.96
2025-07-17,Denver,61,3907.08,63.26
2025-07-17,Hartford,28,1784.72,28.79
2025-07-17,Houston,125,8000.08,96.16
2025-07-17,Indianapolis,41,2384.68,45.92
2025-07-17,Kansas City,20,1247.4,8.35
2025-07-17,Los Angeles,181,11320.81,193.03
2025-07-17,Miami,65,4128.88,93.15
2025-07-17,Milwaukee,15,932.58,7.89
2025-07-17,Minneapolis,67,4000.71,98.85
2025-07-17,Nashville,26,1734.11,13.04
2025-07-17,New York,211,14079.77,75.23
2025-07-17,Orlando,56,3313.88,19.18
2025-07-17,Philadelphia,172,10614.26,234.93
2025-07-17,Phoenix,80,4652.41,68.76
2025-07-17,Pittsburgh,39,2517.33,21.63
2025-07-17,Portland OR,36,2271.91,39.01
2025-07-17,Sacramento,50,3178.72,62.13
2025-07-17,San Antonio,32,1970.67,32.83
2025-07-17,San Francisco,92,5605.9,55.14
2025-07-17,Seattle,97,6354.12,36.78
2025-07-17,St. Louis,46,2764.68,28.17
2025-07-17,Tampa,78,4617.07,37.39
2025-07-17,Washington DC,138,8556.3,88.63
2025-07-18,Atlanta,131,8263.42,185.64
2025-07-18,Baltimore,33,1944.44,32.89
2025-07-18,Boston,94,5674.72,49.8
2025-07-18,Charlotte,43,2829.49,41.94
2025-07-18,Chicago,179,11758.13,161.53
2025-07-18,Columbus OH,22,1374.88,31.09
2025-07-18,Dallas-Ft. Worth,159,9238.64,79.8
2025-07-18,Denver,68,4087.41,65.3
2025-07-18,Hartford,28,1688.54,28.28
2025-07-18,Houston,132,8068.14,114.92
2025-07-18,Indianapolis,44,2928.2,33.13
2025-07-18,Kansas City,20,1316.57,18.42
2025-07-18,Los Angeles,181,11104.32,194.21
2025-07-18,Miami,63,4100.61,36.31
2025-07-18,Milwaukee,15,1017.9,21.25
2025-07-18,Minneapolis,69,4129.89,73.04
2025-07-18,Nashville,31,1881.22,45.67
2025-07-18,New York,223,13375.81,133.48
2025-07-18,Orlando,56,3568.19,62.0
2025-07-18,Philadelphia,161,10539.28,142.11
2025-07-18,Phoenix,84,5199.95,60.28
2025-07-18,Pittsburgh,40,2373.07,15.49
2025-07-18,Portland OR,38,2479.0,53.08
2025-07-18,Sacramento,48,3097.54,57.94
2025-07-18,San Antonio,33,2118.97,35.4
2025-07-18,San Francisco,101,6468.65,126.35
2025-07-18,Seattle,99,6144.91,41.41
2025-07-18,St. Louis,46,2806.8,17.5
2025-07-18,Tampa,98,6377.07,46.02
2025-07-18,Washington DC,134,8438.87,66.17
2025-07-19,Atlanta,140,9452.62,45.3
2025-07-19,Baltimore,34,2034.89,41.51
2025-07-19,Boston,98,6159.08,126.19
2025-07-19,Charlotte,45,2963.33,60.97
2025-07-19,Chicago,183,12429.61,112.99
2025-07-19,Columbus OH,23,1519.67,16.35
2025-07-19,Dallas-Ft. Worth,172,11688.59,62.56
2025-07-19,Denver,74,4686.84,63.63
2025-07-19,Hartford,29,1737.09,29.69
2025-07-19,Houston,142,9230.89,62.86
2025-07-19,Indianapolis,48,2968.12,43.3
2025-07-19,Kansas City,23,1337.5,14.16
2025-07-19,Los Angeles,209,13080.19,207.72
2025-07-19,Miami,72,4341.32,74.86
2025-07-19,Milwaukee,17,1008.26,11.81
2025-07-19,Minneapolis,74,4683.49,83.61
2025-07-19,Nashville,32,1938.45,31.54
2025-07-19,New York,234,15072.96,104.74
2025-07-19,Orlando,66,4083.68,96.62
2025-07-19,Philadelphia,168,10221.51,79.28
2025-07-19,Phoenix,94,5894.29,110.12
2025-07-19,Pittsburgh,40,2631.84,18.3
2025-07-19,Portland OR,43,2560.51,55.8
2025-07-19,Sacramento,53,3601.12,43.1
2025-07-19,San Antonio,33,1917.04,38.21
2025-07-19,San Francisco,111,7267.04,104.23
2025-07-19,Seattle,114,7521.11,146.8
2025-07-19,St. Louis,54,3456.47,25.03
2025-07-19,Tampa,101,6240.58,98.32
2025-07-19,Washington DC,146,8693.93,185.69
2025-07-20,Atlanta,149,8941.11,195.14
2025-07-20,Baltimore,38,2578.89,43.32
2025-07-20,Boston,114,7281.43,160.69
2025-07-20,Charlotte,48,2956.75,22.45
2025-07-20,Chicago,201,13149.85,190.37
2025-07-20,Columbus OH,25,1571.59,31.31
2025-07-20,Dallas-Ft. Worth,190,11097.29,60.52
2025-07-20,Denver,75,4931.86,65.3
2025-07-20,Hartford,32,1892.45,40.76
2025-07-20,Houston,153,9314.65,131.62
2025-07-20,Indianapolis,46,3090.28,52.14
2025-07-20,Kansas City,23,1390.85,31.91
2025-07-20,Los Angeles,198,11573.86,244.77
